pathway	LV index	AUC	p-value	FDR
PID_IL6_7PATHWAY	675	0.594337160751566	0.141905316032252	0.32430357621782313
PID_GMCSF_PATHWAY	675	0.738201625601089	0.00565571672977724	0.02939609876175785
PID_IL23PATHWAY	675	0.524114319738017	0.406287140464764	0.6336669284038293
KEGG_BLADDER_CANCER	677	0.464450639484157	0.642264285699706	0.8251126052735352
ST_FAS_SIGNALING_PATHWAY	677	0.390680833140854	0.920116319031918	0.9735911270899229
PID_INTEGRIN3_PATHWAY	677	0.60577876984127	0.157647342374042	0.3473394458639516
PID_TCPTP_PATHWAY	677	0.526874853651787	0.391212450389361	0.6213882588290512
PID_HIF2PATHWAY	677	0.354501488095238	0.916624704050717	0.9734200812193198
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	678	0.742276584460355	0.00347616926121405	0.01994174759691145
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	678	0.623481517364734	0.097413876673274	0.2525501586349183
KEGG_OXIDATIVE_PHOSPHORYLATION	678	0.982290099307854	5.45848106336069e-16	5.747487676326868e-14
REACTOME_MUSCLE_CONTRACTION	678	0.414749632908429	0.798748723015777	0.9230127322509101
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	678	0.85637569181873	2.59646690654538e-10	9.656170892100664e-9
KEGG_CARDIAC_MUSCLE_CONTRACTION	678	0.690742123338808	0.0125482580078419	0.05623851764582855
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	678	0.98834757407685	1.05424149145683e-12	5.9395938405018845e-11
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	678	0.9980431747931	7.33180217998217e-11	3.1009210396512827e-9
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	678	0.686727731429718	7.38431997371463e-4	0.006033325069432749
MIPS_55S_RIBOSOME_MITOCHONDRIAL	678	0.80648481215028	5.16831430225059e-6	8.197098492613619e-5
REACTOME_ELONGATION_ARREST_AND_RECOVERY	683	0.298022598870056	0.942481337884545	0.9808169353571693
BIOCARTA_CARM_ER_PATHWAY	683	0.458190660513126	0.655100191591411	0.8336584739012823
KEGG_BASAL_TRANSCRIPTION_FACTORS	683	0.47605934305845	0.590376960880146	0.7794844838431798
REACTOME_METABOLISM_OF_NON_CODING_RNA	684	0.638308977035491	0.066050046633942	0.19436555332798483
KEGG_OOCYTE_MEIOSIS	684	0.631049072719364	0.0138520170340258	0.060037697510822594
KEGG_CELL_CYCLE	684	0.65994643934822	0.00127325165114748	0.009341509563010594
PID_AURORA_A_PATHWAY	684	0.575694444444444	0.237664170817997	0.45326402869533117
KEGG_TGF_BETA_SIGNALING_PATHWAY	687	0.488695231736237	0.558848426444588	0.7605284565851481
IRIS_MemoryTcell-RO-unactivated	688	0.482578916021441	0.570787597189828	0.767574094225972
DMAP_ERY2	688	0.475428322984742	0.632865956367377	0.8149802196324968
DMAP_DENDA2	689	0.519308538849112	0.402823675431847	0.6322279990135891
Custom_Treg	689	0.347684085510689	0.820166925754866	0.937023336257016
REACTOME_INTERFERON_GAMMA_SIGNALING	689	0.513745960725826	0.430540551203308	0.6544580471779671
BIOCARTA_MPR_PATHWAY	692	0.360106646825397	0.906778939711464	0.970753383147804
PID_ATM_PATHWAY	693	0.636052396546591	0.100270787608848	0.2569247902032356
SVM Mast cells activated	695	0.575749835025651	0.216565178344993	0.4242789188829699
KEGG_ARACHIDONIC_ACID_METABOLISM	695	0.476789971053976	0.595000054245496	0.7830476613834868
PID_ATR_PATHWAY	696	0.526576835472678	0.387966687622634	0.6185100851456182
REACTOME_DNA_STRAND_ELONGATION	696	0.32202380952381	0.961114569487302	0.9847171772063592
PID_BETACATENIN_NUC_PATHWAY	702	0.603014449427005	0.0817335288978559	0.22231932135267993
PID_AR_NONGENOMIC_PATHWAY	702	0.66860119047619	0.0534762043041026	0.16644757963051848
PID_NOTCH_PATHWAY	702	0.595789787996417	0.118460118884305	0.2874223581928525
PID_AR_TF_PATHWAY	702	0.549724168778888	0.291280916567454	0.5158398497832498
SVM T cells CD4 memory activated	704	0.501434640035773	0.494020275767294	0.7099278713058316
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	704	0.48474248288181	0.555328122945741	0.7576488053092746
PID_ATM_PATHWAY	704	0.739356951473653	0.014592528054243801	0.06233529685665514
PID_ATR_PATHWAY	704	0.538114396406752	0.353809149377215	0.5796923482653855
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	704	0.692181682799702	0.0293439820012855	0.105141144811915
PID_IL2_PI3KPATHWAY	704	0.611334425090566	0.155236760355444	0.34449145276408716
REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	704	0.551502039192281	0.28277511462166	0.5080063633771694
SVM NK cells activated	705	0.852080743911983	1.6699925276356e-7	3.6385594768787774e-6
PID_IL12_2PATHWAY	705	0.711269901646471	0.00242951471956207	0.015278318513397624
PID_CD8TCRDOWNSTREAMPATHWAY	705	0.629007462686567	0.0506240348720169	0.15964333803938663
REACTOME_PEPTIDE_CHAIN_ELONGATION	707	0.999765601560156	1.03265522265617e-15	1.0124715069406175e-13
KEGG_RIBOSOME	707	0.956636288628863	2.04776546542101e-13	1.4723433696377062e-11
MIPS_40S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC	707	0.997767857142857	6.83171916308333e-7	1.3519282784193342e-5
MIPS_RIBOSOME_CYTOPLASMIC	707	0.999530305301554	7.94887191265374e-15	7.14404863149755e-13
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	707	0.864580080114061	8.29973650771922e-7	1.6128406889324644e-5
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	708	0.497194029850746	0.513548128074648	0.7278076953068434
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	708	0.629855633278762	0.112164182054044	0.2761850921125262
PID_FANCONI_PATHWAY	714	0.415247129864321	0.853983065845721	0.9490167300511182
PID_AVB3_OPN_PATHWAY	715	0.567199900793651	0.254451711960849	0.47355680992195964
DMAP_NKA1	716	0.349164179104478	0.969305268960825	0.9847171772063592
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	716	0.433923248882265	0.768482276681487	0.9048123748919036
REACTOME_MRNA_3_END_PROCESSING	718	0.710523050965213	0.020262290168187	0.07990084075462406
DMAP_CMP	719	0.999851632047478	0.00119763812154056	0.008909034771869764
DMAP_EOS2	719	0.988999554035974	1.29256542648378e-5	1.8463997516063004e-4
SVM Mast cells activated	719	0.709219405240863	0.00855160694402633	0.04154463103212792
PID_FANCONI_PATHWAY	720	0.801587893245863	8.9975262860175e-4	0.007135504425840072
MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX	720	0.617675220979829	0.0304013306325263	0.10821067685537826
MIPS_CEN_COMPLEX	720	0.579077961391494	0.239236876306659	0.455298815055179
REACTOME_TRNA_AMINOACYLATION	720	0.491614490161002	0.534627362959301	0.7491653737936147
PID_E2F_PATHWAY	720	0.678116844221965	0.00737497683762727	0.03656971273278626
PID_AURORA_B_PATHWAY	720	0.555678528860889	0.294916780813464	0.5188707146938352
MIPS_MEDIATOR_COMPLEX	721	0.557544408057954	0.284803571184023	0.510646814659571
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	722	0.45623869801085	0.679952795315037	0.8480135572618359
PID_ATM_PATHWAY	723	0.452267539942443	0.670918605120633	0.8428367466127935
KEGG_P53_SIGNALING_PATHWAY	724	0.648394655499053	0.0232505616046852	0.0876773800372482
SVM T cells CD4 memory activated	725	0.430112535400209	0.779981599913019	0.9133660754681769
ST_P38_MAPK_PATHWAY	726	0.483039305398906	0.565000697997082	0.7636005674058307
IRIS_CD4Tcell-N0	727	0.609204387532261	0.135728590192152	0.3148027624134106
IRIS_NKcell-IL2stimulated	727	0.665197862783916	0.0361885340950397	0.12370628849920862
SVM NK cells resting	727	0.614441620571087	0.0519492858459809	0.1625397785473415
DMAP_GMP	728	0.678317008014248	0.134212405014226	0.31398715576538555
SVM Mast cells resting	728	0.677493291592129	0.0135176748855801	0.05914325502676729
SVM Mast cells activated	728	0.908210400834451	1.05653308806587e-6	1.957702716722199e-5
DMAP_MEGA2	730	0.819755296926291	1.53247711433315e-6	2.6444425084932836e-5
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	730	0.490558781201925	0.544547276729753	0.7548769125360393
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	730	0.572542767020468	0.10090877941437	0.257673502267309
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	730	0.567508869657482	0.163998571361568	0.3573953635483755
REACTOME_CELL_JUNCTION_ORGANIZATION	730	0.58096950946772	0.134525143867856	0.31437408831985125
PID_AMB2_NEUTROPHILS_PATHWAY	730	0.545984469737262	0.278477624997782	0.5026579390127328
REACTOME_SPHINGOLIPID_METABOLISM	734	0.488494313471932	0.554824081246929	0.7576488053092746
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	735	0.651189058827121	7.0785371333608e-6	1.067720601164982e-4
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	736	0.465578129986172	0.643593529126071	0.8257900265241004
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	736	0.433879250174494	0.822823419035185	0.9377032032613609
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	739	0.587662095692354	0.190467303420787	0.38908248552615315
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	739	0.708382941050768	4.78490095248767e-9	1.3403936824046629e-7
KEGG_RNA_DEGRADATION	739	0.588315180487275	0.150379995060952	0.336832449996338
REACTOME_TRNA_AMINOACYLATION	739	0.724629174120453	0.0123798271530909	0.05586461750882232
MIPS_SPLICEOSOME	739	0.67269050635118	9.38201995394298e-4	0.007362371519135298
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	739	0.583341568259301	0.0368724537775475	0.12546484745601655
SVM Monocytes	741	0.321215288145715	0.983046964902962	0.989262889708051
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	741	0.497340959261489	0.518252874569662	0.7311127864269201
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	743	0.750455780959958	0.00286180806515575	0.017242793286427242
REACTOME_METABOLISM_OF_NON_CODING_RNA	743	0.610759021771548	0.124629733121434	0.2967838908726301
PID_MYC_ACTIVPATHWAY	743	0.520475548229182	0.385268455940737	0.6151177346144854
REACTOME_TRNA_AMINOACYLATION	743	0.558083631484794	0.272904613192614	0.49476013746025277
MIPS_17S_U2_SNRNP	743	0.642084635610458	0.100325046716302	0.2569247902032356
KEGG_PARKINSONS_DISEASE	743	0.676447586103173	0.00184617812358813	0.012522661045847787
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	743	0.559527802623733	0.267922022467678	0.49120019703742845
MIPS_55S_RIBOSOME_MITOCHONDRIAL	743	0.770443645083933	5.82371128374723e-5	6.902057823649877e-4
SVM T cells CD8	746	0.62103382614091	0.0428188326774594	0.1407930214714633
SVM T cells follicular helper	746	0.735966961908385	0.00147234626667763	0.010558315300318144
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	747	0.506497338991157	0.424098097952083	0.6487798562288247
PID_INTEGRIN_A4B1_PATHWAY	748	0.509523809523809	0.464783577170463	0.6829279127770358
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	749	0.544500669742521	0.340824234186923	0.5676233309482781
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	749	0.769739785266925	0.00205583592545448	0.01368653731853492
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	749	0.498166191975216	0.510680737684639	0.7251733714192009
MIPS_28S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	750	0.684474206349206	0.0398719362457027	0.13319978263767565
KEGG_OXIDATIVE_PHOSPHORYLATION	750	0.71414008426121	9.94438289971029e-5	0.001094389485442607
KEGG_PROTEASOME	750	0.586812285671686	0.170341922094175	0.36451143448128526
KEGG_RIBOSOME	750	0.888351335133513	7.9084836014015e-10	2.624399865880467e-8
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	750	0.627496712148611	0.0101637502491633	0.04797201156990205
KEGG_RNA_DEGRADATION	750	0.589890539696336	0.12398204470621	0.2961564456603488
MIPS_17S_U2_SNRNP	750	0.656347670784343	0.0688740065098596	0.20021729385682904
MIPS_28S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	751	0.524454365079365	0.406893822310546	0.6341546060143408
PID_PS1PATHWAY	751	0.540275085731325	0.32720408908666	0.555294429708832
KEGG_DNA_REPLICATION	752	0.50779704286778	0.467325516397744	0.686195465534332
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	755	0.550719246031746	0.313466753678272	0.54025100352411215
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	755	0.502128944587045	0.483430852331387	0.7012383397315594
BIOCARTA_INTEGRIN_PATHWAY	757	0.59730586708093	0.169339367442755	0.36308649659445574
REACTOME_PHASE_II_CONJUGATION	757	0.46854248254725	0.621420666617096	0.8065008290572059
PID_ILK_PATHWAY	757	0.450907283122048	0.708017371679666	0.8662470055093815
PID_ECADHERIN_STABILIZATION_PATHWAY	757	0.541240293585789	0.34246613371476	0.5686452839407572
BIOCARTA_MPR_PATHWAY	759	0.627207341269841	0.0795656708269704	0.2215674042882017
DMAP_CMP	762	0.353635014836795	0.813831678615493	0.9338242798041313
DMAP_GMP	762	0.895814781834372	0.0079539142769923	0.03908107766622412
DMAP_HSC1	762	0.62443312356408	0.0190291447778997	0.0766323018233383
SVM Mast cells resting	762	0.726846675611211	0.00282223793648894	0.017099907946647876
SVM Mast cells activated	762	0.709538710432765	0.00837219456818825	0.04076483901485791
DMAP_TCELLA1	765	0.573560131304088	0.165134546655846	0.35798514285091443
SVM T cells CD8	765	0.589245597894692	0.0691592530907341	0.20051969034966566
SVM NK cells resting	765	0.891077390741018	1.10238668392443e-9	3.549026980932829e-8
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	765	0.657165597174551	0.0187210926565967	0.07619131483071524
REACTOME_MUSCLE_CONTRACTION	766	0.682630716520185	0.0197833183284296	0.07873176685317833
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	766	0.596075719056877	0.0777872241354998	0.2192834655030715
KEGG_DILATED_CARDIOMYOPATHY	766	0.757310109824327	3.84618856485365e-5	4.90901108543747e-4
KEGG_VIRAL_MYOCARDITIS	766	0.610490239904634	0.106631615930161	0.2668264449667718
IRIS_Bcell-Memory_IgG_IgA	767	0.701353574633563	0.00200009792345237	0.01339817149343715
DMAP_BASO1	767	0.661991688928465	0.172994143627889	0.36808888364629166
DMAP_PRE_BCELL3	767	0.774783469438258	0.0251749070056598	0.09378631159103314
SVM B cells naive	767	0.816135785853148	3.26735440743895e-6	5.339154133974102e-5
PID_BCR_5PATHWAY	767	0.707947797265571	0.0010187057002674	0.00779201487757724
KEGG_ARGININE_AND_PROLINE_METABOLISM	769	0.56137244669748	0.245837600408776	0.4627152740678271
DMAP_ERY2	770	0.467303433377264	0.674536144268395	0.8444425207120884
REACTOME_AMYLOIDS	770	0.669298016701461	0.0228978246245482	0.0866838345158022
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	770	0.757791724284651	0.00221819176805075	0.01445510466370232
KEGG_GLYCEROLIPID_METABOLISM	770	0.546697434370503	0.316531866994726	0.5431656619790167
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	772	0.478133088693031	0.658570303055345	0.8356094962884584
SVM T cells follicular helper	774	0.483127750910178	0.593527263086284	0.782063718067877
KEGG_PYRIMIDINE_METABOLISM	775	0.440991046673848	0.82236077035148	0.9377032032613609
REACTOME_RNA_POL_III_TRANSCRIPTION	775	0.570641655500968	0.255141949727048	0.47443205651831255
REACTOME_SIGNALING_BY_SCF_KIT	777	0.551640782099003	0.232015891678746	0.44445673032953387
PID_IFNGPATHWAY	777	0.777530648731483	0.0026787950056701	0.016415229622813655
PID_P53DOWNSTREAMPATHWAY	777	0.681627073906486	3.74891753411087e-4	0.0033141045578185028
PID_IL4_2PATHWAY	777	0.447513812154696	0.735508938196775	0.8843326531161894
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	779	0.62749664629602	0.0871439543441484	0.2337929222889653
PID_MAPKTRKPATHWAY	780	0.595030763123946	0.181833927920398	0.3784552508026839
REACTOME_SIGNALLING_TO_ERKS	780	0.374565713718483	0.8848697827585	0.9611152536877386
DMAP_MONO1	787	0.748186039121531	6.30339861002198e-6	9.642858724693198e-5
SVM Monocytes	787	0.663295013436847	0.0137483871754495	0.05978885309968663
SVM Eosinophils	787	0.679761194029851	0.00764753952502024	0.03783427237492812
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	787	0.433841858610031	0.835802685709619	0.9397820648181602
PID_EPHBFWDPATHWAY	788	0.764976272052095	0.00432460637611751	0.023979886769371385
PID_RET_PATHWAY	788	0.627039676630146	0.103976044321818	0.26231149427153383
REACTOME_SIGNALLING_TO_ERKS	788	0.544135894381576	0.342716211925352	0.5686452839407572
PID_AMB2_NEUTROPHILS_PATHWAY	788	0.644420806297202	0.0760970165846306	0.21569154372279656
ST_ERK1_ERK2_MAPK_PATHWAY	788	0.567385912698413	0.268109426516753	0.49120019703742845
PID_EPOPATHWAY	788	0.573977566011515	0.248642800553839	0.46515396426247246
PID_IFNGPATHWAY	788	0.342542142005789	0.940727478146506	0.9808169353571693
REACTOME_NEURONAL_SYSTEM	790	0.541284657019772	0.178050080684506	0.37413201827661946
REACTOME_MEMBRANE_TRAFFICKING	791	0.406482556889061	0.948845846385207	0.9811604324916298
SVM Eosinophils	792	0.545044776119403	0.291965477462483	0.5162045367922753
PID_PI3KCIAKTPATHWAY	792	0.455802574194235	0.673362320698883	0.8444425207120884
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	797	0.50385722081659	0.485721365122715	0.7017421196046191
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	797	0.455715986900863	0.659899288841192	0.8359330675743097
DMAP_PRE_BCELL3	799	0.465676812670131	0.590807184382112	0.7794844838431798
SVM Plasma cells	799	0.653448790683786	0.0305980298859656	0.10855255010530887
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	799	0.504270197887219	0.485347303537864	0.7016716714015901
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	799	0.362834821428571	0.902660183324845	0.9687918472744266
KEGG_N_GLYCAN_BIOSYNTHESIS	799	0.573353218990803	0.197930498980223	0.39714984772124745
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	800	0.701959377639385	5.21087878702789e-12	2.741430620394917e-10
IRIS_PlasmaCell-FromBoneMarrow	801	0.509608820419876	0.426571445651415	0.6497984521681514
REACTOME_PHASE_II_CONJUGATION	805	0.593840456325558	0.152185018777244	0.33981685869825595
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	805	0.750334771611367	0.0104067208120928	0.048798471286269934
DMAP_CMP	806	0.266320474777448	0.892977937117428	0.9649234692234677
SVM Macrophages M0	807	0.600342414768498	0.162295783642632	0.3550426017415388
KEGG_LYSOSOME	807	0.579974443825563	0.0625086559086467	0.18778714595397064
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	812	0.502510938743039	0.4888934613748	0.7049085535998955
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	816	0.425695589190269	0.87539472540868	0.9594646456842086
KEGG_ARGININE_AND_PROLINE_METABOLISM	816	0.621086178619353	0.0846496275914041	0.22795161886973614
PID_AURORA_B_PATHWAY	817	0.470277115613826	0.746942229473011	0.8911252151400911
REACTOME_IRON_UPTAKE_AND_TRANSPORT	821	0.647712612880818	0.0892277819130352	0.23673348780617084
DMAP_TCELLA3	823	0.727994324970131	0.00175958871613163	0.012022557816864525
DMAP_TCELLA7	823	0.827922319964217	8.78524904584307e-5	9.9213519329233e-4
SVM T cells CD4 naive	823	0.966905615292712	1.16147270905785e-9	3.684259755055562e-8
SVM T cells CD4 memory resting	823	0.936482628416181	9.07439923851489e-11	3.693109274995588e-9
SVM T cells follicular helper	823	0.71006085964245	0.00241360521096695	0.015244897483458347
SVM T cells regulatory (Tregs)	823	0.759921228437531	1.37093268310327e-4	0.0014495597046341928
SVM T cells gamma delta	823	0.692996559976069	0.00338235052801012	0.019487243692036228
PID_CXCR4_PATHWAY	823	0.560820910277196	0.142102794432069	0.3243552672909765
BIOCARTA_TCR_PATHWAY	823	0.566684685356397	0.222679199596889	0.4335009327892505
PID_ERBB4_PATHWAY	824	0.447893404793807	0.684347657080198	0.850226552378303
REACTOME_GLUCOSE_TRANSPORT	824	0.614758572775545	0.145234748335842	0.32893330590728476
DMAP_BCELLA1	827	0.610047283852885	0.0493871671193572	0.15665899923007864
DMAP_PRE_BCELL3	827	0.519425884682009	0.446399206499024	0.6677342106319918
Custom_Treg	827	0.316285629453682	0.851174604475489	0.9488842355579266
SVM Plasma cells	827	0.523245744998507	0.384154188414663	0.6151177346144854
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	827	0.715339979169766	0.0267695418666692	0.09825046399502664
REACTOME_INTERFERON_GAMMA_SIGNALING	827	0.616919380230342	0.0798649456506196	0.2215674042882017
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	827	0.749403519236505	0.0023401369116110198	0.015022843209360029
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	827	0.71844712124778	5.20136058413781e-4	0.004452116976184626
IRIS_CD4Tcell-Th1-restimulated12hour	828	0.477250409165303	0.575524370181034	0.7710596686214225
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	828	0.672492174690714	0.0339490999824637	0.11791982071203573
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	828	0.652167981346431	0.0814106681334299	0.2222820394478586
REACTOME_TRNA_AMINOACYLATION	828	0.736806797853309	0.00609927551109598	0.031474012625440265
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	828	0.594918790046193	0.173556849432232	0.36846665770209097
KEGG_PYRUVATE_METABOLISM	828	0.591160514838847	0.183375589132367	0.38043155090652214
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	828	0.701712583767684	0.0228353641278483	0.0866838345158022
REACTOME_G1_PHASE	829	0.529258487194759	0.389505136150279	0.6200575408619545
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	830	0.751229691459234	0.00679656167428783	0.03418336300673885
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	830	0.592586613441349	0.0369473339737248	0.12546484745601655
REACTOME_GLUCOSE_METABOLISM	830	0.714642692234566	0.00672078674075536	0.0339737029406086
REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	830	0.489828209764919	0.56575788220897	0.7640192383133522
KEGG_PEROXISOME	830	0.683073139435415	0.00870386541760455	0.042094703376172674
REACTOME_TRNA_AMINOACYLATION	830	0.763174567680382	0.00486637441769346	0.026241924047411984
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	830	0.811950528982268	0.00207446322288412	0.01368750305033638
DMAP_ERY1	832	0.605441161842236	0.108238303934308	0.26959586788256623
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	832	0.54215464694199	0.179463982652971	0.3758289423130664
REACTOME_PHASE_II_CONJUGATION	832	0.568491401328112	0.239575408014663	0.455298815055179
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT	832	0.478096939028625	0.583105833186228	0.7759156583483613
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	832	0.824503968253968	9.48384239831532e-4	0.007411829004770343
PID_NOTCH_PATHWAY	835	0.669184831292923	0.0270828880955193	0.09918130665880327
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	835	0.620508239031169	0.144046891308836	0.3270622574243781
KEGG_AXON_GUIDANCE	835	0.595470408090592	0.0672014072586669	0.19668037375433448
KEGG_NOTCH_SIGNALING_PATHWAY	835	0.596098643006263	0.163907309591555	0.3573953635483755
KEGG_PURINE_METABOLISM	836	0.562256456728591	0.117427877462404	0.2855602386543466
REACTOME_PLATELET_HOMEOSTASIS	836	0.517823181003097	0.410877494395222	0.6380581392444159
DMAP_PRE_BCELL2	837	0.320415738678545	0.895302720694815	0.9651014335525817
DMAP_PRE_BCELL3	837	0.475575352635486	0.567828383793524	0.7650254989647914
DMAP_TCELLA3	837	0.485132915173238	0.57527643409174	0.7710596686214225
SVM Dendritic cells resting	837	0.540117362146051	0.32384126115668	0.551371118756376
KEGG_PRIMARY_IMMUNODEFICIENCY	837	0.75786678578519	0.00535778132842928	0.028157374369697584
PID_CD8TCRPATHWAY	837	0.589525160519636	0.126425898434119	0.30000072928756294
REACTOME_APOPTOTIC_EXECUTION_PHASE	837	0.585004472938721	0.165726493001662	0.3588486004600712
KEGG_HEMATOPOIETIC_CELL_LINEAGE	837	0.54667614912412	0.239938125826266	0.45558674067540117
PID_IL1PATHWAY	838	0.74656344598283	0.0121236248092309	0.05517016606225961
REACTOME_IL1_SIGNALING	838	0.739748036858122	0.00898153955610918	0.04305151293895
KEGG_BASAL_TRANSCRIPTION_FACTORS	838	0.422075022328074	0.761641164161063	0.9001972553947468
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	840	0.850470697427738	4.13277672603955e-5	5.197202444976297e-4
MIPS_28S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	840	0.635863095238095	0.106456728888609	0.2668264449667718
MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX	840	0.739287325214253	4.71697027118905e-5	5.78096867895158e-4
REACTOME_METABOLISM_OF_NON_CODING_RNA	840	0.706811064718163	0.0142573694323471	0.06126124674416872
REACTOME_METABOLISM_OF_NUCLEOTIDES	840	0.631353715054567	0.0442949612901484	0.14389191491393089
REACTOME_TRNA_AMINOACYLATION	840	0.733583035181872	0.00669036362180596	0.033955563134671664
MIPS_SPLICEOSOME	840	0.745691308238521	1.35254133281835e-6	2.3533065305129946e-5
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	840	0.820899234059485	1.56269544898554e-4	0.0016205452324335623
KEGG_LYSINE_DEGRADATION	841	0.490765564492106	0.53438559846665	0.7491653737936147
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	841	0.631100825532797	0.047763427580394	0.15217978329528783
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	841	0.678920107318527	0.0371067775137621	0.12546484745601655
KEGG_VIRAL_MYOCARDITIS	841	0.561913276709879	0.281717836298781	0.5068101525408429
KEGG_AXON_GUIDANCE	841	0.60322151793557	0.0563168616293137	0.17304198081827588
BIOCARTA_PPARA_PATHWAY	844	0.46345723242275	0.679656535064604	0.8480135572618359
