LV	logFC	AveExpr	t	P.Value	adj.P.Val	B
637,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	-0.007642943779359954	-5.011423375044109e-19	-0.5083336735375974	0.6133967466067461	0.9863536020464316	-6.66829212889554
LV 638	-0.012852588318158999	5.647488649568939e-18	-1.7040779534339783	0.09441254722930409	0.9047105253914868	-5.376257951009861
LV 639	-0.013935790989233893	4.712665443070326e-18	-1.1660991673139995	0.24896292689469196	0.9470929730206934	-6.122414410046051
LV 640	-0.020900051219940437	-3.927221202558605e-19	-1.7231980971366747	0.09087130545252212	0.894689582490927	-5.345069423431926
LV 641	0.018257409482683097	4.625929269271486e-19	1.6517928654358016	0.10468091110510604	0.9185804944032991	-5.459956067795728
LV 642	-4.2598181571034137e-4	-4.5102810375396986e-18	-0.039056165289615793	0.9689970891389923	0.9921163142947981	-6.797304259696474
LV 643	-0.007111201546730903	3.2236944595235666e-18	-0.7164026542351597	0.4769890333980785	0.9863536020464316	-6.5409494150639285
LV 644	-4.2743725280481074e-4	-1.0119220276531375e-18	-0.037676362970248845	0.9700918427859553	0.9922020638333687	-6.79735756842754
LV 645	-0.0025933000684078117	-9.781912933980329e-19	-0.2869790380281273	0.7752834333269988	0.9863536020464316	-6.7566377607169015
LV 646	-0.004198189513372276	1.3299546649155522e-18	-0.3402438198002751	0.7350611507707506	0.9863536020464316	-6.73984859066742
LV 647	-0.006802839735080873	1.715448770688176e-18	-0.2756393711116565	0.7839314877169854	0.9863536020464316	-6.7598451485063045
LV 648	0.01340219229806571	-6.7461468510209164e-18	1.2249210982633867	0.22619536944354232	0.9470929730206934	-6.0535400256208645
649,IRIS_Monocyte-Day1	0.003997931290621701	3.575457831041085e-18	0.41603932077923034	0.6791152566598255	0.9863536020464316	-6.711067480257508
LV 650	0.0048590436260540805	5.155983664708843e-19	0.5662853490325526	0.5736670048906848	0.9863536020464316	-6.637113078836672
LV 651	0.005239666177526083	-8.529057090219301e-19	0.5058572176047249	0.6151220755966194	0.9863536020464316	-6.669550383506381
LV 652	0.0031837684835928476	-1.286586578016132e-18	0.24898230777546376	0.804367846351431	0.9863536020464316	-6.766877212834807
LV 653	0.009039604180915102	5.6956754127905164e-18	0.4305837597045314	0.6685733489380676	0.9863536020464316	-6.7048891725913355
LV 654	-0.029178954452862386	6.064304151435588e-18	-2.7094697592027592	0.00913711870857195	0.554594228827416	-3.346091529199387
LV 655	-0.005137604584095745	2.6599093298311044e-18	-0.5016938461790846	0.6180276070711288	0.9863536020464316	-6.671652026840105
LV 656	0.011613572979818347	-8.57724385344088e-19	0.9485694341950942	0.3472834706374808	0.9821455172469729	-6.348987524767771
LV 657	-0.0015290208203182234	2.3105552964746638e-18	-0.1423054381204809	0.8873957470960153	0.9863536020464316	-6.787877689433095
LV 658	-0.008584538676644752	3.377892101832616e-18	-0.9355484294865002	0.35388556995049825	0.9863536020464316	-6.361127899150401
LV 659	-0.022129407781563557	-2.3707887505016364e-18	-2.461069684017307	0.01725306228046154	0.7438763881231935	-3.91726120998315
LV 660	0.009144773859809387	5.926971876254091e-19	0.8925620263957444	0.3762563633752466	0.9863536020464316	-6.400054581556553
LV 661	0.00953362257010358	1.992522659212249e-18	0.9250813975201225	0.35925152874980326	0.9863536020464316	-6.370769481726123
662,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	-0.027217894307973074	5.2234451332190524e-18	-1.9734318322163957	0.053840402464900565	0.8175458035824131	-4.908834090417224
LV 663	-0.002691617719447142	1.5347484086072584e-18	-0.2537400113311938	0.8007098448018413	0.9863536020464316	-6.765674396244532
LV 664	-0.002919821595755211	1.8214596497756475e-18	-0.21683659888386905	0.8291950514407108	0.9863536020464316	-6.774408830212695
LV 665	0.006076134343826591	-1.9997506736954858e-18	0.4082252007998518	0.6848059492382027	0.9863536020464316	-6.714299761623854
LV 666	0.004306423266592438	-5.849873055099566e-18	0.38858316351989924	0.6991913518506561	0.9863536020464316	-6.722155683848613
LV 667	-0.0034097620779620177	2.8189256484623115e-18	-0.2961554800756446	0.7683060218805065	0.9863536020464316	-6.753947897675829
LV 668	0.0026632863091860513	6.023345402697247e-18	0.2713562728126072	0.787205165899646	0.9863536020464316	-6.761023070233031
LV 669	-0.0022305083807080263	1.0215593802974531e-18	-0.25717368707660854	0.798072620789728	0.9863536020464316	-6.76479220455201
670,REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	-0.00906893433361474	-2.2310471371590604e-18	-0.6603200423582635	0.5120003436676104	0.9863536020464316	-6.579465654834119
671,REACTOME_COLLAGEN_FORMATION	0.02060594527248823	-1.4769242927413649e-18	1.3098765786728954	0.19606860796411232	0.9470929730206934	-5.948443231799478
LV 672	-0.006102328059324774	4.259709868787493e-18	-0.5585566488368329	0.5788924183677926	0.9863536020464316	-6.641463308889309
LV 673	-0.011232902148351999	2.0623934658835373e-18	-1.226700454959711	0.2255312901737472	0.9470929730206934	-6.051406746815835
LV 674	0.021084463060302365	-3.671831357484242e-18	1.5912457677574037	0.11769362956692053	0.9185804944032991	-5.553948038624565
675,IRIS_Neutrophil-Resting	-0.0016295360341590224	1.1564823173178714e-19	-0.11714632184387919	0.9072011846304134	0.9867482955484155	-6.791163338325564
LV 676	-0.00944274112117403	-4.425954201901937e-18	-0.8296692708371541	0.41056698417357007	0.9863536020464316	-6.4538065296046465
LV 677	0.008443892932472812	1.7732728865540693e-18	0.8449898990805016	0.4020371767017513	0.9863536020464316	-6.441064048618349
678,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	-0.02286075617406126	2.549079774421475e-18	-0.908652298720979	0.367779514306957	0.9863536020464316	-6.385691368297978
LV 679	-0.0025681108665158952	2.259959195092007e-18	-0.22668666879379712	0.8215675669720639	0.9863536020464316	-6.772211227381043
LV 680	-0.00410614407871955	5.377642775528102e-18	-0.3508133647838977	0.7271638183023355	0.9863536020464316	-6.736179457044212
LV 681	0.01556629142597566	1.8407343550642786e-18	1.2479478483334647	0.21771196449728505	0.9470929730206934	-6.025707908955738
LV 682	0.012233468507585273	-3.1996010779127777e-18	1.2169568375122104	0.2291853408701283	0.9470929730206934	-6.063052635328854
LV 683	-0.001062318836525306	-1.3516387083652622e-18	-0.11313157670448762	0.9103674601270589	0.9867482955484155	-6.791628722147018
684,KEGG_CELL_CYCLE	0.0017990022514222655	-3.185145048946304e-18	0.1458663034061586	0.8845981464540356	0.9863536020464316	-6.787361221030713
LV 685	-0.009338914700414067	2.1587669923266933e-18	-1.0853510634919445	0.2828363517512302	0.9470929730206934	-6.211719366865455
LV 686	0.0067541927383913325	-1.2528558437610272e-19	0.5996607664804984	0.5513698036592442	0.9863536020464316	-6.617649759429734
LV 687	0.01376287260289871	7.637601970620109e-18	1.2293665060252719	0.22453896872926676	0.9470929730206934	-6.048204945023338
LV 688	-0.005923039986600593	6.2931912767380835e-18	-0.38349002846429114	0.7029399379271848	0.9863536020464316	-6.724129851420628
LV 689	0.00637296104389606	2.7466455036299444e-18	0.5989946176119572	0.551810517244109	0.9863536020464316	-6.618048982150134
LV 690	0.006087235251276772	-8.962737959213504e-19	0.5303548959004156	0.5981524513007905	0.9863536020464316	-6.65683602683853
LV 691	0.006596615004485453	-3.729655473350135e-18	0.6194219344606511	0.5383777029346124	0.9863536020464316	-6.60560800985613
LV 692	-0.010500665908838688	1.638349949533651e-19	-1.168744093157645	0.24790497598288116	0.9470929730206934	-6.119386333915652
LV 693	0.01750409590425972	2.4755949605085683e-18	1.5891121396516872	0.11817502798457677	0.9185804944032991	-5.557202417536864
LV 694	-0.016839241903593063	-1.142026288351398e-18	-1.2835719904907787	0.20505505588953615	0.9470929730206934	-5.9816902590958305
LV 695	0.005966072758335642	-1.7732728865540693e-18	0.6413968457049865	0.5241180982237656	0.9863536020464316	-6.591765861747555
LV 696	-0.009524761190290264	4.924687201245269e-18	-1.043472569609677	0.30161807956005515	0.9572252235555448	-6.255627510602024
LV 697	0.005932191972960201	-5.642669973246781e-18	0.6503881127003661	0.518341590558712	0.9863536020464316	-6.585965330500139
LV 698	0.021435706551031875	5.782411586589357e-20	2.4163511944768556	0.019270065943878003	0.7607822034643035	-4.0155429712098325
LV 699	0.018583857411263394	1.9419265578295924e-18	1.7513006427323423	0.08586662493076866	0.894689582490927	-5.298667948429285
LV 700	-0.0016518675795652484	-6.110081576496087e-18	-0.15434357648841582	0.877943983303217	0.9863536020464316	-6.786080357991507
LV 701	0.004166578145931368	3.854941057726238e-18	0.44882503033069454	0.655446664392425	0.9863536020464316	-6.696842665733872
LV 702	0.008820773593204052	-1.0890208488076622e-18	0.7569697538135861	0.4525280263352415	0.9863536020464316	-6.511172830266208
LV 703	0.008105961096046797	6.553399798134604e-19	0.6402324017298037	0.524868681216782	0.9863536020464316	-6.592511268512375
LV 704	-0.006883945822965544	3.187554387107383e-18	-0.7132311926432015	0.4789322829241891	0.9863536020464316	-6.543209606153633
705,SVM NK cells activated	3.1364661982668905e-4	2.4478875716561613e-18	0.024938494305508183	0.9802007035686596	0.9943795940642786	-6.797759155751376
LV 706	-0.011829447848952648	-6.216092455583559e-18	-1.1277931986318266	0.26465035362638206	0.9470929730206934	-6.16553926569191
707,REACTOME_PEPTIDE_CHAIN_ELONGATION	0.016478953603708938	-3.353798720221827e-18	0.5354532640807251	0.5946484727354553	0.9863536020464316	-6.654115207013519
LV 708	-0.0028884908393482863	2.71291476937484e-18	-0.3151475069208436	0.7539270479572124	0.9863536020464316	-6.748112876477401
LV 709	0.006855280110466421	6.820836334014362e-18	0.5620102247761474	0.5765545943036242	0.9863536020464316	-6.639526701630766
LV 710	0.0037777037153782327	-1.6383499495336511e-18	0.3337280826963687	0.73994403697496	0.9863536020464316	-6.742054809326071
LV 711	0.0175536868656745	-2.380426103145952e-18	1.5956351393602732	0.11670826222980328	0.9185804944032991	-5.5472405989065825
LV 712	0.0017558300535965802	-1.2191251095059227e-18	0.13588890492432498	0.8924405328359513	0.9863536020464316	-6.788776147044262
LV 713	3.3100525750751563e-4	-4.187429723955126e-18	0.031300529469172333	0.9751512347263533	0.9922415140978461	-6.797579002727831
LV 714	-0.004613290595445908	-6.505213034913027e-19	-0.5745047170916823	0.5681352205340968	0.9863536020464316	-6.6324219051463364
LV 715	0.005523477955295064	-1.2817679016939742e-18	0.5610312626544027	0.5772168160445907	0.9863536020464316	-6.640076856123951
LV 716	6.349169692673514e-4	3.768204883927397e-18	0.05525306950288208	0.9561513123079872	0.9867482955484155	-6.796535162534695
LV 717	-0.0039014739151059154	2.2141817700315078e-18	-0.5056910203344555	0.6152379426829806	0.9863536020464316	-6.6696346083320375
LV 718	-6.543811105617801e-4	-9.083204867267449e-19	-0.055042903208263945	0.9563179277438738	0.9867482955484155	-6.796546833620349
719,DMAP_CMP	0.00787032614206339	1.6744900219498346e-18	0.3452562591398588	0.7313123095843159	0.9863536020464316	-6.738122488844451
720,PID_FANCONI_PATHWAY	0.004390350733859787	3.122502256758253e-18	0.14996118232542263	0.8813828292213124	0.9863536020464316	-6.786751534173197
LV 721	0.003341468929029869	-2.0166160408230384e-18	0.30308297395018624	0.7630513602058883	0.9863536020464316	-6.751861378866454
LV 722	-0.0010602412097041227	-2.3466953688908475e-18	-0.09277354664128518	0.9264445497232916	0.9867482955484155	-6.793738932970547
LV 723	0.009752656264026518	-5.686038060146201e-19	0.8504050964927471	0.39904860827863076	0.9863536020464316	-6.4365058941968325
LV 724	0.002556455033426622	-3.0550407882480435e-18	0.22465468865336194	0.8231396529105639	0.9863536020464316	-6.772672548473326
LV 725	0.014094407445518261	-6.926847213101834e-19	0.7923931839312802	0.4317777995139743	0.9863536020464316	-6.483861261279344
LV 726	-0.0012576023481250531	2.303327281991427e-18	-0.11199172718588656	0.9112666851658845	0.9867482955484155	-6.791757895838886
LV 727	0.00726647144887007	3.4043948216044838e-18	0.7238908731293543	0.47241845720164366	0.9863536020464316	-6.5355738331883835
728,SVM Mast cells activated	-0.006650618984360166	1.3974161334257614e-19	-0.4153475399637918	0.6796182984015092	0.9863536020464316	-6.711356088756722
LV 729	-0.011859694846243843	2.850247044556337e-18	-1.1289085234682736	0.2641838948114936	0.9470929730206934	-6.164302976334104
730,DMAP_MEGA2	0.0021908773910656472	-2.18767905025964e-18	0.1992589864665699	0.842847226853254	0.9863536020464316	-6.7780883949541595
LV 731	-0.007114116795868481	-6.746146851020917e-20	-0.7045471034620463	0.4842759925591864	0.9863536020464316	-6.549348143545433
LV 732	-0.009769567722289502	-1.0601087908747155e-18	-1.0481733873297965	0.29946821027384707	0.9565537978650066	-6.250781233093592
LV 733	-0.019753754745513854	-7.517135062566164e-19	-1.9916731683664273	0.051739174573552205	0.8175458035824131	-4.875036762263742
LV 734	0.012095246539699641	2.6984587404083666e-18	1.2199888196423703	0.22804366724438266	0.9470929730206934	-6.059438096245005
735,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.016243850118184057	2.6984587404083666e-18	1.4954611732821266	0.1409161412524256	0.9470929730206934	-5.696130650632772
LV 736	0.010193705236791126	-1.927470528863119e-18	0.8387781722579298	0.4054823084115946	0.9863536020464316	-6.446257802973667
LV 737	7.091214100093963e-4	-1.688946050916308e-18	0.0915859281284826	0.9273834542815996	0.9867482955484155	-6.793849159020037
LV 738	0.010198799133578266	-2.500893011199897e-18	0.8677382572927537	0.3895755969879173	0.9863536020464316	-6.421725823188955
739,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.0372503019563603	3.604369888974033e-18	1.7588038609356138	0.08456986229800421	0.894689582490927	-5.28616650656924
LV 740	-0.0016944429851480042	-8.471232974353409e-18	-0.13342332009055102	0.8943802209550638	0.9863536020464316	-6.789110369288476
LV 741	-0.014503875268823437	-4.544011771794803e-18	-0.9908643174963686	0.32639896779742583	0.9612504630395036	-6.30843722603858
LV 742	0.01614180687523667	4.6018358876606964e-18	1.4128394385604095	0.16373684224394708	0.9470929730206934	-5.812272289703978
743,MIPS_55S_RIBOSOME_MITOCHONDRIAL	8.949182490626606e-4	1.8021849444870164e-18	0.041015734096196965	0.9674424448602079	0.991553159996911	-6.797225257077357
LV 744	0.011739792204621999	-3.85012238140408e-18	1.243438988204275	0.21935429150976002	0.9470929730206934	-6.031196113900243
LV 745	-0.01331215509528552	-1.6479873021779667e-18	-1.2965340479231222	0.20058900732427254	0.9470929730206934	-5.965386063992581
LV 746	0.01658118977568758	2.399700808434583e-18	1.569773573722448	0.12261113509889007	0.9379358528896568	-5.586518694174
LV 747	0.006915980323847345	-3.854941057726238e-19	0.48869765327943815	0.6271368596328082	0.9863536020464316	-6.678101772075463
LV 748	0.01951185932667505	1.7515888431043593e-18	1.734358514686602	0.08885559419929827	0.894689582490927	-5.326721681395648
LV 749	0.0028193806493738783	-9.685539407537173e-19	0.2766546034992211	0.7831560948047636	0.9863536020464316	-6.759563246686478
750,KEGG_RIBOSOME	0.017872949490008685	1.5564324520569686e-18	0.8173877334006507	0.4174840640927392	0.9863536020464316	-6.463857458963227
LV 751	-0.01035821213486495	-4.992148669755478e-18	-0.8852775482712709	0.3801345529065232	0.9863536020464316	-6.406475403442471
LV 752	-0.008204265980328612	3.2911559280337755e-18	-0.6737203897699672	0.5035110807833072	0.9863536020464316	-6.570542756583831
LV 753	0.016037083628238923	-6.4425702427249755e-18	1.4814010871307115	0.14461153262671542	0.9470929730206934	-5.716322904579851
LV 754	-0.00929066666769535	2.3756074268237942e-18	-0.801642806011717	0.42645445117244307	0.9863536020464316	-6.476529127823568
LV 755	-8.689524652779974e-4	-2.597266537643053e-18	-0.08477002305724843	0.9327739282221277	0.9867482955484155	-6.7944543069566885
LV 756	-0.005159122257646812	2.75628285627426e-18	-0.590965237125121	0.55713660146695	0.9863536020464316	-6.622826562342973
LV 757	4.462346780980868e-4	-1.1829850370897393e-18	0.0296115303417819	0.976491681125824	0.9925821722669292	-6.797630803870118
LV 758	0.014138144766613986	3.0839528461809905e-19	1.2782320639619176	0.20691640949798634	0.9470929730206934	-5.988362390212567
LV 759	-0.005199314558827659	7.709882115452476e-19	-0.561278303586135	0.5770496697039497	0.9863536020464316	-6.639938114090424
LV 760	0.0038685329539434403	1.3154986359490787e-18	0.3140640155699701	0.7547450620401572	0.9863536020464316	-6.74845547857698
LV 761	0.003231916726787939	2.6550906535089462e-18	0.29614149420082636	0.7683166416724454	0.9863536020464316	-6.753952061509829
LV 762	0.00760460618460715	3.960951936813709e-18	0.6587548408979762	0.5129969064967206	0.9863536020464316	-6.580496385593304
LV 763	-0.005855326171077491	1.0263780566196109e-18	-0.5564001073215741	0.5803545640012382	0.9863536020464316	-6.642666618300831
LV 764	0.0025121827046734498	4.650022650882274e-18	0.2605753420691995	0.7954623271183612	0.9863536020464316	-6.76390657793252
765,SVM NK cells resting	-0.0027526419745064756	2.5876291849987373e-18	-0.17237687694683665	0.8638189798943783	0.9863536020464316	-6.7831152741411485
766,KEGG_DILATED_CARDIOMYOPATHY	-0.005818897644081927	-1.9130144998966457e-18	-0.539879370776464	0.5916143731894785	0.9863536020464316	-6.651732279388764
767,SVM B cells naive	-0.014784787629822072	4.625929269271486e-19	-0.8912560378386708	0.3769498044810756	0.9863536020464316	-6.401209482537046
LV 768	0.007091484562713241	-4.182611047632968e-18	0.669181926294611	0.5063776521553062	0.9863536020464316	-6.573584510983127
LV 769	6.672264054196935e-4	3.758567531283082e-18	0.05453980935593357	0.9567167779785908	0.9867482955484155	-6.796574591093336
LV 770	-0.010387389754295399	-2.949029909160572e-18	-0.8537329019412864	0.3972188875961834	0.9863536020464316	-6.433690729421407
LV 771	9.768014206205714e-4	3.0839528461809905e-19	0.10225100932017395	0.9189557698503759	0.9867482955484155	-6.792808437307289
LV 772	-0.021616467397405414	4.502450688516192e-18	-1.9747751640299895	0.053683199784909374	0.8175458035824131	-4.906354265364224
LV 773	0.011029553147509167	2.7707388852407337e-18	1.0845410006299485	0.2831917392592906	0.9470929730206934	-6.2125843448901685
LV 774	-0.015242798092660279	-1.8889211182858565e-18	-1.1283051530962676	0.26443616800594083	0.9470929730206934	-6.164971930594836
LV 775	-0.03016485127160182	2.023844055306275e-19	-3.2551856466755105	0.0020089835013436743	0.3965733431652413	-1.9534964209136865
LV 776	0.023322571850939285	-4.144061637055706e-19	2.037442223653188	0.04677550494158162	0.8175458035824131	-4.789069658849316
777,PID_P53DOWNSTREAMPATHWAY	0.009918687882441725	-3.758567531283082e-19	0.9243568957628691	0.35962488507794377	0.9863536020464316	-6.37143296769329
LV 778	-6.16368128471442e-4	-5.6282139442803075e-18	-0.051273194453785	0.9593068004059753	0.9874337345306109	-6.79674862247452
LV 779	0.008323405789293692	3.25983453193975e-18	0.8056196053431197	0.42417788377819876	0.9863536020464316	-6.473351234405166
LV 780	0.004697666576228374	2.804469619495838e-18	0.43431815649264427	0.6658773459183069	0.9863536020464316	-6.703268842630406
LV 781	-0.010710850652163267	2.0045693500176436e-18	-1.0114837502027565	0.3165283607336668	0.9612504630395036	-6.288051356045101
LV 782	-0.004957894278055087	-4.756033529969746e-18	-0.4678209475973233	0.6418924921064056	0.9863536020464316	-6.688111329039943
LV 783	0.01142318253828289	-8.227889820084439e-19	1.3025216236299064	0.19855084406869367	0.9470929730206934	-5.957802886698738
LV 784	0.002499753697606702	-8.384496800554568e-19	0.2022385984797866	0.8405294747802983	0.9863536020464316	-6.777486511673761
LV 785	-0.0035322937265355398	7.324388009679852e-19	-0.3556656376606786	0.7235482148833907	0.9863536020464316	-6.734457620639163
LV 786	-0.014606124381391809	-6.119718929140403e-18	-1.319127490814479	0.19297982841485112	0.9470929730206934	-5.93660093789978
787,DMAP_MONO1	-0.011987843969470214	4.457275597995963e-18	-0.9160074481543871	0.3639456878382269	0.9863536020464316	-6.379042962834259
LV 788	0.008787211990148529	3.0598594645702013e-18	0.9954809319804355	0.3241712715366786	0.9612504630395036	-6.303907976944838
LV 789	0.024405906716505905	6.987080667128807e-19	1.4162023030423267	0.16275508879782763	0.9470929730206934	-5.807663863011693
LV 790	-0.036527799384041354	2.0623934658835373e-18	-2.138561840476393	0.037250266041132594	0.8149641299537064	-4.593299780925028
LV 791	0.0013188033003366576	2.5346237454550013e-18	0.12913089668303265	0.8977586371085279	0.9867347158420011	-6.7896776376345205
LV 792	0.019024124284549467	-3.705562091739346e-18	1.652016007938868	0.10463522078811342	0.9185804944032991	-5.459603827045624
LV 793	-0.009658170570638589	-1.9961366664538676e-18	-1.020166688883658	0.31243274921080155	0.9612504630395036	-6.279346106431604
LV 794	-0.0015394554475260803	-1.3636853991706567e-18	-0.14412722568150668	0.8859642734442933	0.9863536020464316	-6.787615050410133
LV 795	0.01785625902323451	2.694844733166748e-18	1.5849136390154321	0.11912695368148155	0.9185804944032991	-5.56359476226349
LV 796	-0.01154595797395991	4.211523105565915e-18	-0.9392931146172926	0.35197857186372106	0.9863536020464316	-6.357653072813376
LV 797	0.004617925307586745	2.6502719771867885e-20	0.4231205226686816	0.673974518020082	0.9863536020464316	-6.708085798367851
LV 798	-0.011604134647476824	-3.997092009229893e-18	-1.1491254451713437	0.2558296649395971	0.9470929730206934	-6.141692124501
LV 799	0.01107769846605214	-2.6020852139652105e-19	0.9900310664750839	0.3268021323202983	0.9612504630395036	-6.309252550962871
800,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	-0.0038438824286727404	-1.426328191358708e-18	-0.13612619523403982	0.892253890087816	0.9863536020464316	-6.788743658576336
LV 801	0.006253353699507628	4.934324553889585e-18	0.5609941841940681	0.5772419051239193	0.9863536020464316	-6.640097674757925
LV 802	-0.0030653262271152565	-4.0958748738341278e-19	-0.24680988061401404	0.806039608728203	0.9863536020464316	-6.767418881360732
LV 803	0.010780313927897401	1.3974161334257613e-18	1.0683711685624093	0.29035089537673486	0.9470929730206934	-6.229721281099104
LV 804	-0.01932352795226679	2.120217581749431e-18	-1.537693155138665	0.13026450576184123	0.9470929730206934	-5.634431820237507
LV 805	-0.0061150182025743105	-3.835666352437607e-18	-0.5098188356838559	0.612363100502459	0.9863536020464316	-6.667534619913628
LV 806	0.020794893698540613	4.141652298894627e-18	1.8045599670901495	0.07701048499458518	0.894689582490927	-5.208909611720845
LV 807	-0.0022003088903961993	-2.1587669923266933e-18	-0.17593808137421088	0.861034721484557	0.9863536020464316	-6.782491073874834
LV 808	8.919404446291353e-4	-1.3492293702041833e-18	0.06976391792299032	0.9446525948556359	0.9867482955484155	-6.795621801450768
LV 809	-0.007511431278490418	2.7080960930526822e-18	-0.7236470119727225	0.47256691032110665	0.9863536020464316	-6.535749756863452
LV 810	0.00604237863033777	2.5779918323544217e-18	0.49384711837472695	0.6235204018634213	0.9863536020464316	-6.675566250790464
LV 811	0.028710914428600597	1.5419764230904951e-18	1.8852328422291862	0.06506351474529738	0.8784199030574776	-5.068465583603009
LV 812	0.015392035038233809	2.6394299554619336e-18	1.399348719007126	0.16772155348761175	0.9470929730206934	-5.830657945803802
LV 813	-0.012956095366109163	-4.088646859350891e-18	-1.3628345523436787	0.17888265149361857	0.9470929730206934	-5.8796004797710495
LV 814	0.0028038385020267755	-4.076600168545497e-18	0.24294737392685706	0.809014199145952	0.9863536020464316	-6.768370255877677
LV 815	0.0030197191252521365	-5.66676335485757e-18	0.2666683442204351	0.7907927063187187	0.9863536020464316	-6.7622912430979545
LV 816	-0.052198510513527974	-1.8407343550642786e-18	-1.9787659832460152	0.05321850107989079	0.8175458035824131	-4.898978583167496
LV 817	0.0018593638466672413	-1.382960104459288e-18	0.1610740684946884	0.8726672316656777	0.9863536020464316	-6.785011956803633
LV 818	0.0057358212988518715	-2.1346736107159044e-18	0.6450555306278728	0.5217634558026625	0.9863536020464316	-6.589415121105826
LV 819	-0.007575745649384728	2.564138137928218e-18	-0.5488169751990843	0.585510059175354	0.9863536020464316	-6.646861344144415
LV 820	-0.013893751148844051	-2.4912556585555813e-18	-1.2982340858820427	0.20000872492683325	0.9470929730206934	-5.963236313682441
LV 821	-0.007454379071727802	-3.300793280678091e-18	-0.2973784018539609	0.767377602949135	0.9863536020464316	-6.753583055268218
LV 822	-0.05078589185470995	-2.2888712530249538e-18	-2.7220994173344595	0.00883816483318016	0.554594228827416	-3.3159424411822407
823,SVM T cells CD4 memory resting	-0.021920389713666277	-6.490757005946553e-18	-1.5094199468783371	0.1373217015483074	0.9470929730206934	-5.6759112315719715
LV 824	0.00511233094224121	5.878785113032513e-18	0.5117334527007122	0.6110317327209159	0.9863536020464316	-6.666554839345808
LV 825	0.0037152012003032675	-2.0045693500176436e-18	0.3586743801599358	0.7213094721127222	0.9863536020464316	-6.733378143144545
LV 826	-0.001976362901192486	-1.4215095150365502e-18	-0.1854529199462953	0.853604540584984	0.9863536020464316	-6.780760804747014
827,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.00472952942378331	-3.758567531283082e-18	-0.27257510154592124	0.7862731879130371	0.9863536020464316	-6.760689744764478
LV 828	0.01634292067761374	4.307896632009071e-18	0.8103995068003452	0.4214512730295231	0.9863536020464316	-6.469511292882495
LV 829	0.006798995622672992	-6.7654215563095475e-18	0.6122945984143839	0.5430453350876372	0.9863536020464316	-6.609995505829583
LV 830	-0.012851393036801063	9.174759717388446e-18	-0.2281096444501595	0.8204670892881573	0.9863536020464316	-6.771885700814618
LV 831	0.008302995057012534	2.18767905025964e-18	0.7256404846685424	0.4713541379555308	0.9863536020464316	-6.534309944797467
832,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.017782481011925335	-2.7948322668515227e-19	1.7615901985759284	0.08409247759748702	0.894689582490927	-5.281512023797175
LV 833	0.02817362076848217	3.2068290923960144e-18	2.698230212624911	0.00941095143235284	0.554594228827416	-3.3728341549515104
LV 834	0.005885448459138406	1.6624433311444402e-18	0.5111954535002047	0.6114057079421455	0.9863536020464316	-6.666830520704396
LV 835	0.004734647472550888	8.673617379884035e-19	0.3165988256538302	0.7528317770221411	0.9863536020464316	-6.747652125140787
LV 836	-0.016976096562120374	-5.587255195541966e-18	-1.444933630614893	0.1545526944077191	0.9470929730206934	-5.767878778322877
LV 837	0.004457391832250563	5.782411586589357e-18	0.2968613658814344	0.7677700849691335	0.9863536020464316	-6.753737488870322
LV 838	-0.0038875811476749007	3.0743154935366747e-18	-0.39290420716596103	0.6960169346975049	0.9863536020464316	-6.720460488452909
LV 839	-0.022366794865434275	-1.6094378916007044e-18	-1.9170090652363825	0.06080981862085393	0.8438486740569482	-5.011680203326966
840,MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	-0.010243097604839074	2.312964634635743e-19	-0.4594188028332008	0.647872894816946	0.9863536020464316	-6.69201757875071
LV 841	0.005569234130215399	-7.228014483236696e-20	0.26969966348601443	0.7884723959635266	0.9863536020464316	-6.761473731920832
LV 842	0.023555936361927106	2.496074334877739e-18	1.7474755147634833	0.08653405179959771	0.894689582490927	-5.3050229428209175
LV 843	-0.01160978390365852	1.6528059785001244e-18	-0.9324252197272245	0.35548120986780485	0.9863536020464316	-6.364015779861297
844,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.00906287689431275	-3.399576145282326e-18	0.575962272604745	0.5671570076227275	0.9863536020464316	-6.6315830449371305
LV 845	-0.001304228740084918	-5.7149501180791475e-18	-0.12681739766032588	0.8995803068710329	0.9867482955484155	-6.789975692294119
LV 846	-0.013825759760631176	2.4430688953340035e-18	-1.1925376629599644	0.23853314996099365	0.9470929730206934	-6.091854005283161
847,REACTOME_AMYLOIDS	0.02125756643239309	6.909981845974282e-18	1.2907054258367376	0.2025881228777356	0.9470929730206934	-5.9727365187758785
