LV	Control...GPAneg	Control...GPApos	GPAneg...GPApos	AveExpr	F	P.Value	adj.P.Val
LV 568	7.594822793943676e-4	0.014872677922319937	0.014113195642925569	0.02715350041548969	6.522179340912069	0.0026042548573668705	0.021599996169925223
LV 569	0.004742095691274983	0.01028414736001333	0.005542051668738347	0.020124141895527407	2.1300613011428005	0.12694486998202756	0.26715263682784907
LV 570	-5.736631957503503e-4	0.006703040986992529	0.007276704182742879	0.0047708440742604335	1.0408527767676787	0.35888929194190594	0.5178709519688028
LV 571	-0.013079858711522256	-0.022495337716778814	-0.009415479005256558	0.0034756788479842924	7.4315571477095155	0.0012296445529076296	0.014190073558772935
LV 572	0.00532770274545516	0.004520278614183477	-8.074241312716838e-4	0.008237082511545623	0.6141342131563209	0.5441787070616921	0.66391147573534
LV 573	0.008823904389748394	0.02989183202733749	0.0210679276375891	-0.016523237995994408	10.049860081802482	1.5519993636652836e-4	0.003562379934738686
LV 574	0.007236149816582955	-0.02469783688746001	-0.03193398670404297	-0.004740604688190149	6.992526343819138	0.0017627590567833242	0.017576945075710664
LV 575	-0.006272153122311127	0.004322516669719489	0.010594669792030616	0.011798582616867006	1.3588359539806172	0.26406826182664733	0.4286766026692449
LV 576	-0.0014535833351897003	-0.003729888206029118	-0.0022763048708394178	0.02736815505388894	0.3819943012680615	0.6840011862474707	0.7787053401596731
LV 577	0.012218409794673146	0.018638948163441166	0.0064205383687680195	0.0042459394834443226	3.797824128775766	0.02747931539881953	0.09902169222879229
LV 578	-0.005984401459021224	2.629119260204524e-4	0.0062473133850416765	-0.03063664687336548	0.7042826594914962	0.49814861799446986	0.6279344648282781
LV 579	0.006260444118398584	0.01734634131126206	0.011085897192863476	-0.0038932125910260836	3.5977595867487766	0.03289433222341766	0.10981051864262943
LV 580	-0.013841946984610203	-0.0010618005206138106	0.012780146463996393	-0.03700534795284766	2.1615868894852697	0.12324274992723375	0.26260490718919743
LV 581	-0.012674788107567711	-0.017626538955964326	-0.004951750848396615	-0.003133958266435858	5.043931530443499	0.009158824571324784	0.04767716055647612
LV 582	-0.011102305045885247	-0.0036190060774053887	0.007483298968479858	0.03576303828305478	2.6062791745931095	0.08140842268119809	0.19839534120084573
583,MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	-0.002740201277869992	-0.015091901186823267	-0.012351699908953274	0.033164274261831994	3.596214968721442	0.0329401697677256	0.10981051864262943
LV 584	0.013311369131024101	8.423862164704953e-5	-0.013227130509377053	-0.002902763275622529	2.138670091170403	0.12592268870553527	0.26714631471823586
LV 585	0.009242471913902721	0.003564118831481002	-0.005678353082421719	-0.018862765867358695	0.7113717506655716	0.4947034775020066	0.6251886457035601
LV 586	-0.013868453153924536	-0.01079058896418636	0.003077864189738176	0.04342321234963916	2.5228625885185227	0.0879587680539296	0.20769211499815435
LV 587	0.0058494733363551755	-0.0016542377643102603	-0.007503711100665436	0.018160701397834576	0.592521669411986	0.5558516168630926	0.6706913763372523
LV 588	0.022730863687805237	0.021020100593115598	-0.0017107630946896386	-0.00867374941695068	5.029450464323266	0.009274584424360096	0.04767716055647612
LV 589	-0.007784766986818394	-0.004147370984147583	0.003637396002670811	-0.003940303228271147	0.8604519763483338	0.42767057183573814	0.5735201826112412
LV 590	-0.0014539856086898785	0.006219135492972735	0.007673121101662614	0.0013096828143933461	0.8144252305720416	0.44730400275547066	0.59028965268861
LV 591	-0.008180368653365848	-0.004465652851679667	0.0037147158016861805	-0.006102279149899401	0.8869415463162027	0.416775750230003	0.5658289758968541
LV 592	-0.028730150276732886	0.004136775699610087	0.03286692597634297	-0.026234748465306514	6.972860944647316	0.0017915928897723214	0.017576945075710664
LV 593	-0.014103370922854696	-0.018144350668781745	-0.004040979745927049	0.008086430444852197	2.7920142616178767	0.06856719984221099	0.17762684053612138
LV 594	-0.003968232091484043	0.006016441772767001	0.009984673864251045	0.0041000097538219085	1.6849996815078143	0.19333999408144328	0.3438316651502424
LV 595	0.018973353744110768	0.031015982864379378	0.012042629120268612	-0.008188344146445897	5.782889618475363	0.00485529695385113	0.03111803956786406
LV 596	0.01186849264538429	0.004094858283105808	-0.007773634362278483	0.008862270960221309	1.5121489751847175	0.22798928286802161	0.3893173394303414
LV 597	-0.00982416036489716	7.125998507187953e-4	0.010536760215615955	0.021837049199445988	2.33550982982909	0.10472625221767641	0.2338570383231824
LV 598	0.01201792863607886	0.011954316178946656	-6.361245713220557e-5	-0.0035192043437145904	0.8646261930912256	0.4259344827979214	0.5719691626143516
599,DMAP_ERY2	-0.005920821006178084	-0.09296807295187831	-0.08704725194570022	0.02992918943802716	37.7646492935881	1.1859955401193053e-11	1.1705775980977543e-8
LV 600	0.0061953685639963485	-0.018579931827004285	-0.024775300391000635	-0.0024975088791814727	6.775647820073759	0.00210909474202276	0.01894044166760959
LV 601	-0.004352947424356086	0.005121916408505963	0.00947486383286205	0.007191698852981464	0.768650949851974	0.4677520134709223	0.6066639123466495
LV 602	-0.015125658839143345	-0.012542163522100476	0.0025834953170428693	-0.02352842881109037	2.5880503410959683	0.08279560232100215	0.2002923026736008
603,SVM Neutrophils	0.015317956405671018	-0.01627893855724183	-0.03159689496291285	-0.27052813827528477	3.2589082286328495	0.04471021066237257	0.13372417552655066
LV 604	-0.016136911562381815	0.004031188152312713	0.020168099714694528	-0.008692959341572992	4.458984160901363	0.015270374281737534	0.06698604184922198
605,ST_B_CELL_ANTIGEN_RECEPTOR	-0.006844304848240064	0.003944020163510833	0.010788325011750897	-0.02809034357709898	1.3854330086340119	0.25741112847254566	0.42414822003739994
LV 606	-0.023576843622714366	-0.013685590160077268	0.009891253462637098	-0.04228159656851438	2.159765566052517	0.12345357338985574	0.26260490718919743
LV 607	0.0012663878903599879	-0.018067873898749878	-0.019334261789109866	-0.022377123231667757	3.3932285159527247	0.03957525611638917	0.12168466600272933
LV 608	-0.005001382616036165	-0.009549061079565494	-0.004547678463529328	-0.009085360098381073	1.0772232912364108	0.3464632365356373	0.5058568261252575
LV 609	-0.01109015058641573	-0.0062070579039043405	0.00488309268251139	0.00867911138522288	1.2738382515464983	0.286557214007011	0.45544600680341363
LV 610	0.006419211335065969	-3.994030870732579e-4	-0.006818614422139227	-0.03564509169337531	1.7827494526198504	0.17619475824744793	0.32212018765520967
LV 611	-7.268232131067004e-4	-0.016752065305515845	-0.016025242092409145	-0.023615264855520256	4.7404865687191435	0.01192829699671992	0.05595163891512285
612,REACTOME_GAB1_SIGNALOSOME	-0.00829303049296216	-0.004784221187814568	0.003508809305147593	-0.03064420848450096	0.6615479783434001	0.519447051844721	0.645159063055998
613,KEGG_LYSOSOME	-0.025443148343588663	-0.030391466869978435	-0.004948318526389772	0.07373173761721927	6.280634584086195	0.0031879508903421925	0.024391531230757706
LV 614	0.012641962073527108	0.01143907119283841	-0.0012028908806886972	-0.0035089644309929833	1.1234620891345133	0.3313028923655039	0.4938420697570655
LV 615	-0.010074013459595701	-0.003295740270894732	0.006778273188700969	0.02669401337517137	1.618908500617298	0.20589869196711302	0.3628964445920367
LV 616	-4.886737566398153e-4	-0.014603048955319284	-0.014114375198679469	-0.01255370123536388	4.48014378165238	0.01498850869574909	0.06680046041495463
LV 617	0.009488262502592246	0.002744268771632254	-0.006743993730959993	0.010149653126883252	0.34612315319644593	0.7087044287644666	0.7965538878422336
LV 618	0.013827864124321904	0.03536670412577279	0.021538840001450885	-0.01693178286558799	14.291227748506756	6.998048495949523e-6	3.6353020344748313e-4
LV 619	-0.0028512436061577315	-0.01025514852736193	-0.007403904921204199	0.04058300451201738	2.427662989343878	0.09610218269241047	0.22212557470051417
LV 620	0.007191857953952231	0.00598939367123983	-0.0012024642827124007	-0.012938293153863559	0.9198691331319095	0.40363054201584614	0.5559472423564319
LV 621	-0.00027355860712455823	-0.007487838421216819	-0.007214279814092261	-0.004744191709385239	2.389573611573535	0.0995744136868141	0.22794563787063674
LV 622	0.0030881559134280628	-6.301789088652039e-4	-0.0037183348222932667	-0.010149679139956024	0.3643219756338836	0.6960586725246054	0.7869529321669937
LV 623	9.284095555951721e-5	-0.0033101186597631893	-0.0034029596153227065	0.025357792745170544	0.20609317558328752	0.8142800604269527	0.8716186350027658
LV 624	0.0029305782044148215	-0.042096900442363985	-0.04502747864677881	-0.03312962892967388	18.951515190070968	3.154733045622514e-7	5.9073859185299846e-5
LV 625	0.005689599532490673	-0.02204519503924972	-0.027734794571740395	-0.0024388876183354777	6.891820562323735	0.001915639894421544	0.017859884826083104
LV 626	0.008980404674662941	0.0061536413281723	-0.0028267633464906412	0.01846357879466288	0.7413524532594771	0.4804027885675364	0.6160354571731199
LV 627	1.071747677219029e-4	-0.0037968710673863286	-0.0039040458351082313	0.0022169683618148057	0.46733258843171976	0.6287337355744134	0.7335226915034823
LV 628	0.014644680706155797	0.010765996890523793	-0.0038786838156320037	0.014894014312261996	4.874879088477109	0.010608361202870226	0.05157858377947248
LV 629	0.005373343330002658	0.010439727704915878	0.005066384374913221	0.009588999708824849	0.9575298477539881	0.38911816603412075	0.5486566141081102
LV 630	-0.0017923777748123232	-2.1192582023087103e-4	0.0015804519545814522	0.04181733684343715	0.05842918305333229	0.9432938753247191	0.9697765138761241
LV 631	0.011343676845268609	0.024170688972850317	0.01282701212758171	0.021518227269492523	5.202370766383075	0.007985359512463626	0.04378638799334222
LV 632	0.006845528898025463	0.01008169167430131	0.0032361627762758464	-0.02172122019589586	2.8283120900458494	0.066311977219857	0.17406894020212463
LV 633	-9.56377769708347e-4	0.020350471204761297	0.021306848974469644	0.01664769828481127	9.764621411740439	1.9324974884937782e-4	0.0040464491322224575
LV 634	-3.2176389427655133e-4	0.016099819213856746	0.016421583108133297	0.017019571458339728	1.946617191727342	0.15088289398581084	0.2953269374239413
LV 635	0.006970742755593527	8.703834054957756e-4	-0.006100359350097752	-0.006872813995625771	0.6654073501391643	0.5174856200792866	0.645159063055998
LV 636	-0.004104585841702028	0.006717505157891067	0.010822090999593095	-0.024726971263837716	1.1571621776081684	0.320685501925521	0.4854548932522841
637,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	-0.0071985103291515706	-0.00393581935684105	0.0032626909723105207	-0.018025616945432574	0.49044126832555984	0.6145746629139863	0.7221252289239339
LV 638	2.0791396886624645e-4	0.008863662806708791	0.008655748837842545	0.005020239899672534	0.8469065464434521	0.4333546081521373	0.5780013489812966
LV 639	-0.008976378824787787	-0.007142216892783344	0.0018341619320044432	0.021260697883064658	1.2721451730075195	0.287024701152928	0.45545559491630216
LV 640	0.008176811601549622	0.002122745296252386	-0.006054066305297236	-0.05458372002698032	0.7393779098389673	0.48133140265416974	0.6160354571731199
LV 641	5.959802933209694e-4	0.010677945329150307	0.010081965035829338	0.005177296662482623	2.9982179420787465	0.0567283627728651	0.1575322862003288
LV 642	0.0018755598039102437	-0.002552703709121994	-0.004428263513032237	0.002688790817247089	0.5024601411162124	0.6073407858116857	0.7165361912216047
LV 643	0.0012449075377694574	-0.002428495687777893	-0.0036734032255473503	0.0282708490098819	0.5558884595288544	0.5762299206680501	0.6902171501205892
LV 644	0.0019531261939505972	-0.003515430849526514	-0.005468557043477111	0.0013291152980456733	0.6157268903506293	0.543328559194959	0.66391147573534
LV 645	0.006251067638785558	0.015520906944101093	0.009269839305315535	0.030464330355131627	3.170794885250806	0.048447366593007454	0.14189184221750256
LV 646	-0.006454487280411824	-0.0059170641924546595	5.374230879571645e-4	-0.026491782891279517	0.6923899758072629	0.5039838241225153	0.634387587723398
LV 647	0.013533950224827935	0.012593227065312086	-9.407231595158494e-4	0.0105535781110519	1.4406116208237756	0.24414596207721437	0.4077361498649925
LV 648	-0.0017300070746157845	0.010263367320199494	0.011993374394815279	-0.03426986002891251	1.9968695461985977	0.1438959788925995	0.28836909295100493
649,IRIS_Monocyte-Day1	-0.004395734159901167	-0.008904813394275476	-0.004509079234374309	0.011861745221817125	0.4754073710357646	0.6237483658762168	0.730296129442261
LV 650	-0.020194374190043114	-0.013266654388025876	0.006927719802017236	0.006998950665050821	4.471908908418241	0.015097562114917612	0.06680046041495463
LV 651	-0.0014168825249290216	0.004092176839031181	0.0055090593639602024	-0.0215187382917874	0.6663469662614001	0.5170092392340849	0.645159063055998
LV 652	-0.001175372968015502	0.008073438660031202	0.009248811628046704	0.03384462131378447	1.190332287349956	0.3105771774262757	0.4759932827946182
LV 653	0.009504695812615774	-0.003947623331425641	-0.013452319144041415	-0.03380095374871692	0.9080838030107125	0.4082856336491212	0.5589152848983115
LV 654	0.0030653121377049136	0.00970046886521136	0.006635156727506446	-0.006747418684828141	0.9436291413518881	0.3944110951247175	0.5498358063391189
LV 655	-0.0012747975279575711	-0.007499632319472035	-0.006224834791514464	-0.02888699009484898	0.7718456115808556	0.466294135294646	0.6063666818653697
LV 656	0.020049626913127262	0.014456875291909185	-0.005592751621218077	-0.029909367103338202	2.591217305278637	0.08255286562338184	0.20019576995154267
LV 657	0.0043174136885966476	0.020959262106600315	0.016641848418003667	0.014121174507878238	4.450960550376166	0.015378679258573905	0.06703773158347448
LV 658	-0.008101228263996634	0.0047970919343484925	0.012898320198345126	0.0049041303645548165	1.7746066207735969	0.17756122850949313	0.32394257400900134
LV 659	0.0022018137326136637	0.006386801581705136	0.004184987849091473	0.003663679053617627	0.9544693937850448	0.39027716872873536	0.5487230278280082
LV 660	-1.9423981710888112e-5	0.011233914016559404	0.011253337998270293	3.5289395273196424e-4	3.9849174983372073	0.023245527900269864	0.08858430902535273
LV 661	0.01075654787029987	0.01892207060680321	0.008165522736503339	-0.019357525424769453	3.771072200037583	0.028146637177450775	0.10029144727127767
662,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	-0.0056061225329463145	0.006473575315215705	0.012079697848162018	0.003143822074684833	1.8074270498281377	0.17211934254808392	0.3190945307581501
LV 663	0.007693717198292196	0.011606534362918308	0.003912817164626112	-0.008235878317160166	2.0210043248802267	0.14065971973602295	0.28496975293695176
LV 664	0.008272894203017578	-0.02026789858781875	-0.02854079279083633	-0.03212817272435192	5.1093541100520135	0.008654107918709191	0.04617083522035661
LV 665	-0.013343303669999765	-0.02381202589268692	-0.010468722222687157	-0.037210002608820424	3.364598501214426	0.040616310246797724	0.12411237837024569
LV 666	1.230338209388237e-4	0.0021368721317587616	0.002013838310819938	-0.012231775579967403	0.07311982041828302	0.9295648009146577	0.9607125219924264
LV 667	-0.012639028090830997	-0.02313403712837783	-0.010495009037546832	0.012222659759891496	5.977037497136688	0.004117875487650935	0.02862518051401819
LV 668	-0.003629947417702766	-0.011540631075561386	-0.00791068365785862	0.020124138805081997	2.3599234263817834	0.10236665046363459	0.2296270091081985
LV 669	-0.001443013344913772	0.02031476157192407	0.021757774916837842	-0.011802868798338587	8.331950878563937	5.946357854940252e-4	0.00875978388481497
670,REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.003423824418380967	-0.003866256670555011	-0.007290081088935978	0.009040648687097641	0.44852802446521173	0.6405034437816699	0.7423537394769893
671,REACTOME_COLLAGEN_FORMATION	-0.00808360608896317	3.875352174265989e-4	0.00847114130638977	-0.0640026613433087	0.46045366293386714	0.6330131634561164	0.7367735758622486
LV 672	-0.003991470163058949	-0.007152619679456827	-0.0031611495163978787	0.0029195885425659742	0.36224444881467294	0.6974904441521892	0.7876694146203784
LV 673	-0.0043305926543299594	-0.005593657993460621	-0.0012630653391306618	0.01952096356446172	0.9201684912643537	0.4035130132023039	0.5559472423564319
LV 674	-0.0048503640521810505	-0.009591204172710569	-0.004740840120529518	-0.016765359512777425	0.6860464951247605	0.5071250418175005	0.636809689915869
675,IRIS_Neutrophil-Resting	8.808474180105746e-4	0.006379916723245074	0.0054990693052345	-0.06900985850565172	0.3317834317305081	0.7188352370644682	0.8043973289992327
LV 676	0.0021140797321429535	-0.016305898972959015	-0.018419978705101966	-0.0023072207278300462	7.13898153865542	0.0015625179847963363	0.016104361028061735
LV 677	0.001618851616358944	-0.016017357706019683	-0.017636209322378627	-0.02103645311646989	9.741105383373151	1.967877997433414e-4	0.0040464491322224575
678,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	-0.008873597438194422	-0.015042575771627029	-0.0061689783334326065	0.09982462024117855	1.8680800542892106	0.1625102610642618	0.3078649283501466
LV 679	-0.007359880377126326	-0.014468746759256766	-0.007108866382130442	2.9046507983427277e-4	3.5679602445877046	0.03379036001181948	0.11117028443888609
LV 680	-7.920413225279352e-4	0.008988392788168438	0.009780434110696373	0.02027690971346906	0.7330076212033833	0.4843399339071338	0.6160354571731199
LV 681	0.0016157905530942134	-0.008810260719658132	-0.010426051272752345	-0.005276396049904528	1.237264445540915	0.29683271334645256	0.4635662785964378
LV 682	-0.009451147582625169	-0.016074566956596245	-0.006623419373971078	0.001403402446310772	3.2699191619989745	0.04426454776015507	0.13319850194900323
LV 683	-0.0070694828161580086	-0.0192291247146255	-0.012159641898467492	-0.004799651036776346	2.946775546749055	0.059469139312833125	0.16132570899847526
684,KEGG_CELL_CYCLE	0.017398212715549415	0.02920200079785762	0.011803788082308204	0.03907828333734447	5.832441329220401	0.004655026729680448	0.030227048567069748
LV 685	0.0017301856759235302	0.011398262625984347	0.009668076950060816	-0.01159285984116828	2.9502999127119915	0.05927708392763973	0.16132570899847526
LV 686	-0.007620889769568831	-0.00637425948151538	0.0012466302880534512	0.023265794430034625	1.593262316005443	0.21099569968800153	0.36862946761143417
LV 687	-1.1126335897146226e-4	3.36945699960259e-4	4.4820905893172124e-4	-0.006974021411095696	0.00188661883274837	0.9981152136552894	0.9981152136552894
LV 688	0.013096924643723053	0.009669291062074018	-0.0034276335816490356	0.013874372152071044	1.9076803889174867	0.1565363187664559	0.29884206309959765
LV 689	-0.011586801003399018	0.004404257592727253	0.01599105859612627	0.02028722532017418	3.891918155359566	0.025258870295099548	0.09337267783244664
LV 690	1.2498362176186807e-4	0.014612118930689599	0.014487135308927732	0.003157614195617267	4.731543607891096	0.012021923598678947	0.05596999335800057
LV 691	0.0048951687972038915	0.011470964247133538	0.006575795449929645	0.005591399319455961	3.789561493716955	0.027683667232075826	0.09902169222879229
LV 692	-0.01191930091351395	-0.017842652907483585	-0.005923351993969638	-0.008684815294481946	3.9324474353376253	0.024360230790941947	0.09107404466158979
LV 693	-0.023274936437636017	0.016239843812652484	0.0395147802502885	-0.005079131169014693	9.114822106047033	3.202231903808867e-4	0.005746550707380639
LV 694	0.012540293219625676	0.014228773514422945	0.001688480294797269	-0.02081162183441718	3.135561531822733	0.05003047655779172	0.14480961983149687
LV 695	0.005042250731992191	-0.006391343633770218	-0.011433594365762408	-0.019201597664609032	2.195180150445652	0.11942005469830834	0.2579159605847491
LV 696	-0.0011100713065708388	-0.0013365665402306805	-2.2649523365984164e-4	-0.028488726659620496	0.03235812841610019	0.9681751767974923	0.9822681775049618
LV 697	-0.012629434803648074	-0.01902980075079269	-0.0064003659471446196	-0.022629652415402962	6.0754857223906775	0.0037890627512552123	0.027498565702124226
LV 698	0.013625741508284635	0.0020160684449900164	-0.011609673063294619	0.01393084141048762	2.104192014411346	0.1300682659247435	0.270104892268721
LV 699	0.016522197874538885	0.027414360875777845	0.010892163001238958	0.003974981625796367	9.432565481171528	2.499085216232812e-4	0.004836464918474089
LV 700	0.0052882194474438565	-0.0022467259099714313	-0.007534945357415288	0.00264178489683926	0.7726674772800737	0.46591983606497883	0.6063666818653697
LV 701	-0.008749131410688645	-0.00569747540705119	0.0030516560036374547	0.012012070087022226	1.038681925864443	0.3596453346898063	0.5182042997647283
LV 702	1.9727943323875723e-4	0.0030501071394280887	0.0028528277061893315	-0.011970319231099407	0.13116158876973746	0.8773045685026198	0.9146371150576118
LV 703	-0.006109317496308123	0.005820153937067078	0.0119294714333752	0.04115530430659683	2.991942877967245	0.05705559875897509	0.1575322862003288
LV 704	0.0034777065984273256	-0.013613712031309783	-0.017091418629737107	-0.00581978460993886	6.347906218675907	0.0030129833220537794	0.023601702689421272
705,SVM NK cells activated	-0.008412767513325987	-0.002835369258420456	0.0055773982549055315	0.032925578759222474	0.44803352625846976	0.6408159939558207	0.7423537394769893
LV 706	-8.515334306765376e-4	0.006460171408878304	0.007311704839554842	0.00936608068504184	0.6601963857140342	0.5201357756250028	0.645159063055998
707,REACTOME_PEPTIDE_CHAIN_ELONGATION	0.023769748491247022	0.01865351880966719	-0.005116229681579834	0.04567508534598646	3.1613615960562145	0.04886609662975758	0.1425881509133393
LV 708	-0.014352718011785504	-0.015328454525104469	-9.757365133189651e-4	0.011963417313420202	2.53671248327539	0.08683470545615472	0.20718000959594896
LV 709	-9.404683890750602e-4	0.0017758986502123403	0.0027163670392874005	0.025626326139361968	0.19082230798389344	0.8267346177184894	0.8783499113973616
LV 710	-0.0015023452568306457	-0.00922547427212392	-0.007723129015293274	0.009733201855961918	1.0127358969759535	0.368809634831091	0.5298618771154102
LV 711	-0.004131101799608152	-0.0020020969638870276	0.0021290048357211246	-0.02099962912289329	0.23079618990027836	0.7945406432335496	0.8579995786340409
LV 712	0.003597476349140028	-3.096649978014607e-4	-0.003907141346941489	-0.017778775907981714	0.2188351751891364	0.804036003026545	0.8654127971507086
LV 713	0.014112101159012189	0.025631755044351397	0.01151965388533921	4.7988021040142157e-4	5.546529567836574	0.005940175028179512	0.03596903529333238
LV 714	3.685149789658948e-5	-0.006576580888725336	-0.006613432386621925	-0.0070161833451012475	0.8429815368166987	0.4350161535069754	0.578653562683807
LV 715	-0.005035387612853418	0.010510983925798904	0.015546371538652322	0.007406972594405531	2.870217541834523	0.06380313186913257	0.17001581740558094
LV 716	-0.007328125044838724	-0.004874031962060439	0.002454093082778285	-0.0120880796435093	0.5292146637682803	0.5915511668986828	0.7051461373538647
LV 717	0.00521914046890572	0.012449369653525805	0.007230229184620084	0.02247013910533432	4.1186035049902765	0.020636755850195476	0.08147391209657173
LV 718	-0.003364652198985133	0.006232887378682883	0.009597539577668016	0.029779867851201396	1.6100431289260186	0.2076461209689293	0.3646738814881374
719,DMAP_CMP	0.0012079257194622939	0.001637182548050932	4.2925682858863806e-4	-0.03655047527876126	0.012195654058601168	0.9878806420031281	0.9932999446506338
720,PID_FANCONI_PATHWAY	0.03007955538156011	0.024349229362980812	-0.005730326018579299	0.09869006868704445	0.8959222716020172	0.4131473436904038	0.5631834833708815
LV 721	-0.0011845192267606582	-0.010439330458500637	-0.00925481123173998	-0.0011931057107596634	1.0838745108759575	0.34423921739466634	0.5041010498049491
LV 722	0.004410234622671948	0.0013823901073236507	-0.003027844515348297	0.02335998727553353	0.8276128944801	0.44158547521229696	0.5842424450865109
LV 723	-0.010940445638933913	0.003445723984567793	0.014386169623501706	-0.01698767820478033	3.61953555564218	0.03225506548652841	0.10828486270477394
LV 724	-0.009976598245684962	0.007621198768396579	0.01759779701408154	-0.006045381247066918	3.4850983446497157	0.03641649614578012	0.11475368690456987
LV 725	-0.004096028458591186	0.011730793009754477	0.015826821468345662	0.006257379359608664	2.533534320507764	0.08709133098981946	0.20718000959594896
LV 726	0.006443634679911714	0.021120139420214977	0.014676504740303261	0.022712643702017928	2.488725290119166	0.09079383884773398	0.21185229064471264
LV 727	0.012136786371083338	0.02328074033757862	0.011143953966495281	0.014514658249034773	5.882736103748314	0.004460444443317296	0.029751764437401778
728,SVM Mast cells activated	0.011154903763253617	0.006639294712760389	-0.004515609050493228	0.011817027854163326	0.5338805240470197	0.5888411445650331	0.7036152659633023
LV 729	-0.004507952568176099	0.0050097903010367165	0.009517742869212815	0.028690716498346324	1.9687608158665464	0.14776201510119896	0.29296539367274094
730,DMAP_MEGA2	0.0037412937402141744	-0.018973472483957574	-0.022714766224171748	0.05967613544906878	0.6088362354420251	0.5470165663839497	0.6640902226580053
LV 731	-9.656438990493475e-4	-0.003120579432347493	-0.0021549355332981454	0.018935339912115323	0.23966271687792592	0.787576494780314	0.8530366894143974
LV 732	0.008407677145965065	0.004904753119270383	-0.003502924026694682	0.033086954753903094	1.2532995371348297	0.2922816629243217	0.4608338679014465
LV 733	-0.0031310034399981146	-0.009241850297548392	-0.006110846857550278	-0.010823806362399862	1.2390325757648453	0.29632732420948676	0.4635104104512891
LV 734	0.0048891359449041855	-0.011411146545789709	-0.016300282490693895	-0.030172245589679212	9.314898481636078	2.738796049484355e-4	0.00510036169970011
735,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.007333877101588941	0.011139084585877888	0.003805207484288947	-0.04759944046414398	2.494856024228205	0.09027783582486439	0.2116918599600108
LV 736	-6.773172271718406e-4	-1.0362538937729038e-4	5.736918377945502e-4	-0.009096940114269713	0.01757987305247773	0.9825783606426541	0.9908922981465706
LV 737	-0.011365704181760292	5.394958938207536e-4	0.011905200075581044	-0.004365350448455607	2.0464367225305207	0.13733052235637894	0.27889964108178195
LV 738	-0.0014886562951934483	-0.005206314269553778	-0.0037176579743603295	-3.695006898721029e-4	1.0996373112190676	0.3390270353724266	0.5001788997198581
739,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.00352314888037868	0.02731007905119285	0.023786930170814173	-0.002783344956511399	1.3681699510678704	0.2617120274375279	0.42695829930717366
LV 740	0.006785215106904204	0.013599605402542125	0.00681439029563792	-0.010784902503858156	2.386419723086711	0.09986765671658614	0.22794563787063674
LV 741	0.008566902707759142	-0.009342505479662581	-0.017909408187421722	-0.013923766474755541	1.101052651798021	0.33856303007888855	0.5001788997198581
LV 742	-0.00999697031293148	8.559193448322462e-4	0.010852889657763726	-0.0035066156410459874	2.412204747833721	0.0974960658273008	0.22430913046980397
743,MIPS_55S_RIBOSOME_MITOCHONDRIAL	0.015995237048290187	0.04369702313755357	0.02770178608926338	0.11933192275377115	4.467192548000183	0.015160388179280485	0.06680046041495463
LV 744	-0.0037900404633989387	0.006785330003062667	0.010575370466461606	0.026878644593240346	3.810643426380958	0.027165339213107126	0.09902169222879229
LV 745	0.004579015084602404	0.01572197377256556	0.011142958687963155	0.01594716525681908	8.910996587516607	3.7579510881396083e-4	0.006181829539989655
LV 746	0.012032035398847498	0.013174437794826476	0.0011424023959789782	0.004881812442761386	2.1273876673064023	0.1272640659854513	0.26725453856944775
LV 747	0.006091016597232097	0.005581861901930312	-5.091546953017853e-4	0.0070058159752896905	0.9554300290414075	0.38991299087942505	0.5487230278280082
LV 748	0.010360139071322168	0.010539382945774719	1.792438744525511e-4	-0.02295363872075331	1.2837062981453757	0.28384805013931047	0.4539049566470739
LV 749	-0.028082951323732477	-0.02330490455908767	0.004778046764644807	0.03949970765521229	8.009653395898606	7.69833381989952e-4	0.010456103210756752
750,KEGG_RIBOSOME	-0.01227617885831312	0.012198859275992707	0.024475038134305828	0.036066729127703985	4.073939189112417	0.02147300739223537	0.08344038699266265
LV 751	-0.01937717344957856	0.0025984111461849913	0.021975584595763552	-0.001245109548582805	4.448061999785633	0.015417999057192204	0.06703773158347448
LV 752	-0.0074547908112664344	-0.008363042767626224	-9.082519563597888e-4	0.011260318260017802	1.4652284531585038	0.23845716169831124	0.3995878074638934
LV 753	-0.010823611704237806	-0.017339227024107298	-0.0065156153198694935	0.0032450302713205605	4.266282324895629	0.018102921472097955	0.07475976356887315
LV 754	-0.01122632075109773	-0.011438247653933257	-2.1192690283552626e-4	-0.03206166920175653	1.9342538300678624	0.152654830049961	0.29579320980010093
LV 755	-0.0089901245595271	-0.0028298025349293553	0.006160322024597745	0.012128057700820894	2.52019778160785	0.08817675898511415	0.2077099310699467
LV 756	-0.014933669020219292	-0.016652414790927786	-0.0017187457707084942	-0.031115418859557042	5.166849991722755	0.00823422041890662	0.04441079537410292
