LV	Living.donor.control...Nephrotic.syndrome	Living.donor.control...Vasculitis	Nephrotic.syndrome...Vasculitis	AveExpr	F	P.Value	adj.P.Val
LV 544	-0.01601427677391766	-0.01990523387528142	-0.0038909571013637603	7.225917068319686e-17	4.662825966122535	0.011293579545999341	0.028006942240958163
LV 545	0.0021371477491234888	0.005333731854341706	0.0031965841052182175	4.862549939832087e-17	0.19813135286377143	0.8205413168117506	0.8524992417823135
LV 546	-0.01655489531945812	-0.036518794935954356	-0.019963899616496236	-3.378451412477152e-18	13.186368818126653	6.978379128815476e-6	8.103129647224559e-5
LV 547	-0.017387801334804522	-0.012670687460841448	0.004717113873963073	9.470312369130081e-18	3.845385031027815	0.024177225515407217	0.05165134541927905
LV 548	-0.02070377407289359	-0.016827010898803296	0.003876763174090295	-1.3767371012904521e-17	8.551424075692871	3.447594796819988e-4	0.0018120194109416702
LV 549	-0.012697055206712908	-0.009589123531996775	0.0031079316747161328	-5.034763838479561e-17	1.9306416743410746	0.14972440833502987	0.22023545607552084
LV 550	-0.0014481109481218023	-0.025035446952211715	-0.023587336004089913	-4.551156427480056e-17	6.116772758787186	0.002988453159588136	0.00996487590714017
LV 551	-0.022327791341152016	-0.0021092577990502355	0.020218533542101784	-1.0465067862385531e-16	6.13647222839954	0.0029357181916633947	0.009822216458209392
LV 552	-0.014791167706311977	-0.038798959205774385	-0.02400779149946241	-4.17379114900759e-17	11.559383612849839	2.662698906626283e-5	2.2852902789914273e-4
LV 553	-0.025120821643575538	-0.02850852313098204	-0.0033877014874065014	-2.8731357570865868e-18	13.550991024973367	5.1910576619447905e-6	6.485536597898112e-5
LV 554	-0.0032952024172867456	-0.005342288234385588	-0.002047085817098843	2.4497644891075374e-17	0.29763942543013366	0.7431389322715539	0.7946675256251612
LV 555	0.0060177860152953264	0.003706929552174258	-0.0023108564631210684	1.2261164925626249e-17	0.7676202153539262	0.4664777166567177	0.5474595794770278
LV 556	-0.008944694646037412	-0.014066145578432634	-0.0051214509323952205	-9.34814601719466e-17	2.8789065973149097	0.06025306975016314	0.10734617300254697
557,SVM Dendritic cells resting	2.47148675323616e-4	-0.011603280030638163	-0.011850428705961778	-6.700563033491218e-17	1.610375412788466	0.20428230814292656	0.28199529809380214
LV 558	0.0012782081793431415	-0.0034768771273601825	-0.004755085306703323	6.551872449836064e-17	0.25969265640569095	0.7717393745885313	0.8146596392715298
LV 559	-0.003902736818635844	-0.004449205799499014	-5.4646898086317e-4	3.309430327746602e-17	0.2942499176956667	0.745649148466218	0.7964888631343692
LV 560	0.008490740293175862	0.008144614387084845	-3.4612590609101653e-4	-2.9406563834534294e-17	1.884495291451993	0.15656354305281947	0.22893069184167827
LV 561	-0.014631703012826031	-0.026602390684100773	-0.011970687671274741	-1.7734449821370037e-18	7.127035262147535	0.0012077270285340972	0.005050960072725229
LV 562	-0.013315499202569388	-0.007580325664802724	0.005735173537766664	-7.633364116890354e-17	6.967852265918229	0.0013917388570554078	0.005583927853307672
LV 563	0.004565571453091222	-0.005908262990502994	-0.010473834443594216	-1.474902169641888e-17	2.1877083952097447	0.1168172778269518	0.18052473306392497
LV 564	-0.011440204759716802	-0.04849744345951151	-0.037057238699794715	-9.143599660903422e-18	19.28958569770814	5.96152210968049e-8	2.028973214570567e-6
LV 565	-0.005992246182630567	-0.001781657418258865	0.004210588764371703	-1.9893173789800997e-17	0.8337289427131411	0.4370330418622715	0.5190753457497738
LV 566	0.0021222182610805104	0.003941698206729037	0.001819479945648527	-1.6874832384613672e-17	0.3073021099915082	0.7360299856122159	0.7896321693470186
LV 567	0.003804964792197245	0.008656176442970145	0.004851211650772899	-1.2495430037895439e-17	0.7233951770394897	0.48729496937253103	0.56450720043508
LV 568	0.001380693578819803	0.01796356474207323	0.016582871163253427	-4.5695249419647993e-17	4.19000029156228	0.017519018400775275	0.03965887881092935
LV 569	-0.0015298194002188975	-0.017239759869420224	-0.015709940469201326	3.3816459367353685e-17	4.7948697436100485	0.00999633268549416	0.02527622459075843
LV 570	9.656463228470766e-4	-0.0012175983502351454	-0.002183244673082222	2.359107762809977e-17	0.07470882321405402	0.9280586341313175	0.942380526633344
LV 571	0.002058879678880055	0.01646970203878521	0.014410822359905155	-3.05101267600999e-17	7.103719181762069	0.0012330493267073883	0.005134128203259104
LV 572	-2.2047249766540562e-4	0.020771776232285374	0.02099224872995078	3.287262265469889e-17	4.869560490884523	0.009330738109962239	0.02428622451848643
LV 573	-0.017271236105955556	-0.005776747346599047	0.011494488759356509	-3.8181341149261844e-17	6.226548979504179	0.002706384337466734	0.00927500465652662
LV 574	-0.008375263412547686	-0.024777896944100715	-0.016402633531553027	4.491694714582804e-18	7.094492507595333	0.001243218480829712	0.005134128203259104
LV 575	-0.009539634506337467	-0.03453404290755241	-0.024994408401214942	-3.1383780742839335e-18	10.163814847542993	8.613622376379156e-5	5.852887462530413e-4
LV 576	0.004367754233592314	0.0032129143858355283	-0.001154839847756785	-2.4576539959876772e-17	0.258047405585426	0.77300442837975325	0.8151232594132655
LV 577	-0.015299993111892597	-0.020251418793534724	-0.004951425681642128	-8.098990228466718e-17	5.332006859163258	0.0061014256630355585	0.017206020369760273
LV 578	0.005364307898519934	-5.580837933592945e-4	-0.005922391691879228	-1.3070444404374358e-17	0.3369349519398916	0.7146571969377639	0.7725812194716024
LV 579	-0.015368880215768831	-0.014201000903523001	0.0011678793122458296	-4.143588374202637e-17	3.245512939838146	0.04254109852789536	0.08159459422246092
LV 580	-0.025255808512641854	-0.04640796576993335	-0.0211521572572915	-7.6029677345546e-17	16.99127549151144	3.4222047701838235e-7	7.372518530552113e-6
LV 581	0.010071797787725226	-0.00893129555004599	-0.019003093337771216	-4.768553483628209e-18	5.777630165189634	0.00406384604468828	0.012773936452571123
LV 582	0.0017532004967208666	0.001385572484514715	-3.676280122061515e-4	3.130633773051894e-17	0.040521657605851344	0.9603020621767426	0.9681492700392696
583,MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	0.005519864643707569	0.019896827125848535	0.014376962482140966	-5.1092059340725393e-17	5.789171117110915	0.0040214515701770875	0.01268106293854564
LV 584	0.012963978998671837	0.023471036315693496	0.010507057317021659	2.971488382733486e-17	5.337654585996459	0.006069971643515175	0.017166366796989907
LV 585	0.009629951522302158	-8.459580328092648e-4	-0.01047590955511142	-7.065706836581873e-18	2.543950568430229	0.08296648267440442	0.13785844848423764
LV 586	-0.01006713144864188	-0.011792385283860219	-0.0017252538352183384	4.803596446703188e-17	3.64507810336852	0.029179812730463186	0.06012625295400243
LV 587	-0.015641701703106987	-0.03861929969730208	-0.022977597994195093	-1.0582587633581728e-17	7.657335290259071	7.548844149445909e-4	0.003547956750239577
LV 588	-0.0038008645621215175	0.022000152524620155	0.025801017086741672	2.4421653935235987e-17	10.157800310239999	8.657766661899092e-5	5.852887462530413e-4
LV 589	0.0012130296668391347	0.014634466210495137	0.013421436543656002	3.3430212343405724e-17	1.6838636966234277	0.19019687436018862	0.2665846703632513
LV 590	0.008176645972395327	0.021113613861189613	0.012936967888794285	2.9063394486189553e-17	5.528006994305041	0.0051009337319539655	0.015210337140297776
LV 591	-0.021222123732826236	-0.03427109509559337	-0.013048971362767132	-9.947554932554503e-18	7.568945790415876	8.161725898640875e-4	0.0037294553064622887
LV 592	0.013539031207484238	0.008648804323167846	-0.00489022688431639	3.6926764349671476e-17	3.0232695330083192	0.05252206385779889	0.09612743654640017
LV 593	-0.010069560893018787	0.0017134058266429454	0.011782966719661732	5.332919435913075e-18	2.26716771168259	0.10821424200501682	0.16953564580785968
LV 594	-0.005800456028491413	0.014210306658437312	0.020010762686928727	2.4287096701329306e-17	4.387804560827746	0.01457348506169728	0.034329426625048245
LV 595	0.010995791579577443	0.015004722740272373	0.00400893116069493	3.428402155423806e-17	1.166444646505751	0.3151271697730037	0.4023680680025286
LV 596	0.022123554994038872	0.02039091567359402	-0.0017326393204448514	-4.4891778166823915e-17	10.28389372685762	7.778650977628265e-5	5.406710221774012e-4
LV 597	0.007452010591507933	0.015170404996843091	0.007718394405335158	-4.06348325833373e-17	3.124924926917223	0.04769056007269979	0.089317993912248
LV 598	0.0014479246444920307	0.019745909534317582	0.018297984889825553	-1.0946569791487574e-17	2.7201380175692	0.07010232276561887	0.120963273723192
599,DMAP_ERY2	0.007386414519926217	-0.008067020353854676	-0.015453434873780893	-3.380871506612165e-17	1.09846771344807	0.33685115803654647	0.4267934441361635
LV 600	-0.011111853836403441	-0.017132935871956093	-0.00602108203555265	5.891803874982137e-17	1.8357200785343237	0.16413836764770154	0.23824201304159032
LV 601	-5.154131714038687e-4	0.014640751452379442	0.015156164623783311	1.9304606896166007e-17	3.426616838129027	0.035848125537725546	0.07090601183514052
LV 602	-0.0030840229923905084	-0.005015053463538989	-0.0019310304711484799	1.1825547981324037e-17	0.2507108771855212	0.7786713068480537	0.8179317847806877
603,SVM Neutrophils	-0.008754543894054865	-0.05524565021481418	-0.04649110632075932	-3.6831896659578994e-17	8.555262165984848	3.436094259957738e-4	0.0018120194109416702
LV 604	-0.00928410253910348	-0.007457594238464664	0.0018265083006388158	-4.117064142482902e-18	1.9346256286651702	0.14914840777496235	0.21974811152430743
605,ST_B_CELL_ANTIGEN_RECEPTOR	-0.0010597174933385167	0.006508805538398924	0.0075685230317374405	2.2957496983553555e-17	0.7678516628609047	0.4663711852926668	0.5474595794770278
LV 606	4.192310250810791e-4	-0.01478873707851569	-0.01520796810359677	1.0903976134711359e-17	3.857320888992759	0.02390826052468698	0.05118753392161833
LV 607	-0.02439743099248596	-0.04628120499916369	-0.021883774006677733	1.609846618610173e-17	10.288712189223045	7.746919004994934e-5	5.406710221774012e-4
LV 608	0.00947540685239874	0.002313625705997816	-0.007161781146400925	1.6327891110100895e-17	1.421530845902868	0.24554985985844166	0.32795360173245186
LV 609	-0.013784496688801526	-0.015225872498794209	-0.0014413758099926818	1.7064083745971634e-17	2.871936621810497	0.06065437489805829	0.10786642887276313
LV 610	-0.011964536145008448	-0.02924939156109817	-0.017284855416089723	1.009082450534723e-16	6.481859395660167	0.0021504845210332806	0.007718284444581265
LV 611	-0.008293255390073149	0.003998501463593698	0.012291756853666846	2.9045969808417466e-17	2.187585192188718	0.1168311437456655	0.18052473306392497
612,REACTOME_GAB1_SIGNALOSOME	-0.005435434788342412	-0.026683031841483067	-0.02124759705314065	-1.6318210733560848e-17	6.150025700528751	0.0028999865426160474	0.009802351772472736
613,KEGG_LYSOSOME	-0.028281566669630172	-0.0557478370590726	-0.027466270389442427	-8.68058725099287e-17	2.297734350502058	0.10507901364423176	0.1667911405845236
LV 614	-0.002055911964899592	-0.004983610250115943	-0.002927698285216351	7.166576360129184e-17	0.3129827960927978	0.731882972884853	0.7877519021127044
LV 615	-0.016088523051489036	-0.02731353859112228	-0.011225015539633247	-4.154914414754494e-17	4.8672867292190265	0.009350319470136618	0.02428622451848643
LV 616	-0.028505245411031072	-0.04280956506290785	-0.014304319651876781	4.900012997042077e-17	11.897249206469759	2.0110974811298426e-5	1.8379196424769952e-4
LV 617	0.007091902048397387	-0.0033875470623980727	-0.010479449110795461	4.344746598704858e-17	0.9622534941527507	0.3850831108466604	0.47234903243078186
LV 618	0.01781673373303186	0.01894981557609415	0.0011330818430622903	-2.455040294321864e-17	6.371243629785539	0.0023754708738377255	0.008362411605413586
LV 619	-0.006546920832298067	0.0026886679468098628	0.009235588779107929	8.948733681152232e-17	1.7319691470810785	0.18151548770660428	0.2570384309417768
LV 620	0.00561907838533027	0.02447427298014917	0.018855194594818898	3.7094234863814324e-17	5.441523252286349	0.0055200176606085925	0.0159305772836862
LV 621	-0.026905520062181408	-0.03689290165140268	-0.009987381589221276	7.415168429677646e-18	16.46565643269348	5.142367459715058e-7	1.0151033365477524e-5
LV 622	-0.008807098566526003	-0.0130184152001597	-0.004211316633633697	3.4446651880110885e-17	1.828851466439067	0.16523462229833943	0.23912987127340327
LV 623	0.006258005399167429	-0.002459635943055893	-0.00871764134222332	2.1588691740790605e-17	1.125289275075188	0.32810315857170874	0.4173167751421089
LV 624	0.002814919402388462	-0.05336006145605549	-0.056174980858443954	4.3988115016810325e-17	17.373156383032963	2.550313400987964e-7	6.150060677540316e-6
LV 625	0.008323549703822635	0.0106332373489565	0.002309687645133864	2.0965759510438442e-17	1.3155210220571059	0.2723388648121414	0.35555351794918466
LV 626	-0.005471374352407506	-0.028847391929589038	-0.02337601757718153	-3.465671605102995e-17	11.26727570189279	3.397697613195631e-5	2.771510367127346e-4
LV 627	-0.0018097378383516863	0.008541497743043093	0.01035123558139478	-2.1165175267163455e-17	1.8845097403076334	0.15656135264316912	0.22893069184167827
LV 628	-0.01004651012173588	-4.071324904013334e-4	0.009639377631334548	1.70181019574064e-18	1.7777643295359724	0.17362557868007492	0.24872053143285042
LV 629	-8.125877105572628e-4	0.012302794173196246	0.01311538188375351	-1.97557124429323e-17	1.9546825675928654	0.14628263293486443	0.21613915974058562
LV 630	0.0058295208155649215	-0.007695790518391863	-0.013525311333956784	-1.5279506330813572e-17	3.04812573970003	0.05129651346828531	0.09463487624896746
LV 631	0.018206251829536405	0.02406417866354973	0.0058579268340133266	-7.519716496310178e-18	6.576968405594177	0.0019744243073856935	0.007244449038623344
LV 632	0.013881649982330765	0.027859674710664604	0.01397802472833384	5.5294310796760726e-18	10.141357197439683	8.77963099752091e-5	5.894895098335468e-4
LV 633	-0.012341472759033158	-0.0035449797355513336	0.008796493023481823	-7.928615601361854e-17	2.487753591651353	0.08755607847546967	0.1433131831762663
LV 634	0.016681492594594	0.01360640246633536	-0.003075090128258641	-1.162690665472223e-16	4.273477299834365	0.01620838536063353	0.037465284194251276
LV 635	0.0033428630091519125	0.03748800022202682	0.03414513721287491	2.909921187938774e-17	13.64279433022094	4.819552937808683e-6	6.144923900896917e-5
LV 636	0.0036430897930696017	0.011621801171125724	0.007978711378056122	6.147039102931208e-18	1.5224387523012617	0.2225405035092844	0.3028882786466761
637,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	9.60639951820723e-4	0.02586933243719341	0.024908692485372686	4.3720452605477966e-17	6.640833748775107	0.001864496813449789	0.0069443711504714786
LV 638	0.020887008040731375	0.043875543310539306	0.022988535269807927	-1.0919464737175437e-18	18.574893144480015	1.0207121567205035e-7	3.249815802203668e-6
LV 639	-0.012106440136446652	-0.014589056700141392	-0.0024826165636947397	-2.36757809228252e-17	3.5719863427124547	0.031257381531398586	0.06338483075828225
LV 640	-0.005834313157079087	0.006005291261109065	0.011839604418188153	3.4841611242944886e-17	2.0128270307642433	0.13828737032101107	0.20617769562966454
LV 641	-0.009921687437116116	-0.0025201637623347693	0.007401523674781347	-1.3341494947495734e-17	1.2333587109625448	0.2951338785619635	0.3802834701575169
LV 642	0.020362463446297715	0.01400447666866893	-0.006357986777628786	9.95065265304732e-17	6.579736907914361	0.0019695250138998394	0.007244449038623344
LV 643	-0.006947549783290563	-0.006852642823665506	9.4906959625057e-5	4.898270529264869e-19	0.9771628968682893	0.37947809752047457	0.4687670616429392
LV 644	-0.002293684239941432	0.009373660543535774	0.011667344783477206	-9.309569716682564e-17	1.5198610266086374	0.22310007961107756	0.3028882786466761
LV 645	-0.027260832370370396	-0.04460680568394141	-0.017345973313571014	-3.0711962610959926e-17	20.090905128742317	3.281503430631019e-8	1.2457091869356985e-6
LV 646	-0.005652852742053528	-0.0043568772045226144	0.0012959755375309134	2.699312495839329e-17	0.6051499835043046	0.5477206270589287	0.6256947441055123
LV 647	0.008854608694759188	0.021554248462756873	0.012699639767997685	-6.884683795282953e-17	1.7530479640217063	0.17783955034180615	0.25328663230499665
LV 648	0.019083732749712826	0.020332168647198397	0.0012484358974855685	4.836122511877753e-17	5.745857428071933	0.0041829243109862205	0.012946462015959802
649,IRIS_Monocyte-Day1	-0.005962144642246602	-0.06186571305284125	-0.05590356841059464	3.566637932415708e-17	22.986814840129338	3.988864296081326e-9	2.6246727068215125e-7
LV 650	-0.010416474948538692	-0.013546194573947897	-0.0031297196254092044	6.526025844474133e-17	1.8754206135576306	0.15794541868258427	0.2303026693237457
LV 651	-0.004375342267375322	-0.002937574107018237	0.001437768160357086	3.1387652893455353e-17	0.2632572333986825	0.7690057474027587	0.8143427763686114
LV 652	-0.018090438280226766	-0.012767844733752724	0.00532259354647404	1.1722935989999517e-17	4.763272489546855	0.010292262957717223	0.025717629213333922
LV 653	0.01293174491461946	0.020429688926471325	0.007497944011851866	-3.2386183733561425e-17	3.3977267503738044	0.036839257860774195	0.07257554392930965
LV 654	0.0151730993674189	0.03741016956609684	0.022237070198677947	2.6739136078923753e-17	14.732121705986309	2.0113428527121427e-6	2.8770947762708477e-5
LV 655	0.006057596087593681	0.0078650444383579	0.001807448350764219	-2.9343157368196976e-17	0.9607777729023642	0.3856424519768015	0.47234903243078186
LV 656	-0.0010506261414373105	-0.01793152497287171	-0.016880898831434402	5.104849764629517e-17	1.5181884021715466	0.22346394072980388	0.3029655350279072
LV 657	-0.006652531888991524	-0.02675891100279814	-0.020106379113806614	-4.287245162056966e-17	5.947862520778888	0.0034821102197214824	0.011197498040660617
LV 658	0.008509136935000425	0.017843321603317974	0.00933418466831755	9.724422253306371e-17	4.609901086446936	0.011860490640629072	0.029339108426819284
LV 659	-0.003163393277508605	-3.025318825255691e-4	0.002860861394983036	-5.427980733536358e-17	0.2081715921780155	0.8123728008066876	0.8473142634616319
LV 660	0.001779770556000714	-0.0024580450523238218	-0.0042378156083245355	4.975907149116062e-17	0.3852152658609444	0.6811780637140658	0.7503602108100256
LV 661	-0.014140405701836223	-0.004895337696320601	0.009245068005515621	4.179260561752718e-17	4.96565843476845	0.008540183162018674	0.022740589384765676
662,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.007639058701249367	0.03373102349200134	0.026091964790751973	-5.44617984143165e-17	12.40440369898383	1.3230615159007208e-5	1.3212987238129612e-4
LV 663	-0.0058274753381460055	-0.003244189212350107	0.0025832861257958986	-6.810144895924575e-19	1.1388737837828284	0.3237610268562201	0.4128580536267303
LV 664	0.010895361428335932	-0.013830206585075739	-0.02472556801341167	9.56275996508755e-18	6.368760308959461	0.0023807879038715476	0.008362411605413586
LV 665	0.018953704176328426	0.030438129569440885	0.011484425393112459	4.4274170143568775e-17	6.400582153715087	0.00231356111591995	0.008184533410082403
LV 666	-0.0012444118976937452	0.02242770085013969	0.023672112747833436	-1.884769312347569e-17	7.490108087512508	8.751023320139294e-4	0.003962045879347469
LV 667	-0.022656132308973474	-0.021807574663658968	8.485576453145073e-4	5.414767019559191e-17	15.758447310174262	8.935377796312528e-7	1.5205548077518045e-5
LV 668	-0.013056521561100844	-0.004793624920545267	0.008262896640555578	-9.792668907913717e-18	2.4723882155720642	0.08885536651654752	0.1451990840262126
LV 669	-0.011842145043574843	-0.034876813132601284	-0.023034668089026444	-2.246040964822203e-17	8.124901168114457	5.00389305826141e-4	0.002481830376132669
670,REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.02098882480000041	0.08991314412709354	0.06892431932709314	1.0578715482965707e-16	21.437628330822996	1.2197799989070545e-8	5.78442619913095e-7
671,REACTOME_COLLAGEN_FORMATION	-0.018593781238848667	-0.06596284809678377	-0.047369066857935106	4.139329008525015e-18	11.883565964547344	2.0340329145748812e-5	1.8418261345737685e-4
LV 672	-0.006597376318441058	0.01278045688905411	0.019377833207495167	-8.043812082188439e-17	3.2730259283202336	0.04144770596582617	0.08005652796139028
LV 673	-0.01961028694192008	-0.0230044848543745	-0.0033941979124544157	1.972473523800414e-17	9.22974901262852	1.9157878338699395e-4	0.0011529771902619697
LV 674	0.003036289089776833	0.009879774602655749	0.006843485512878916	5.019662451077084e-17	0.3099591463040334	0.7340873291533923	0.7884049987751884
675,IRIS_Neutrophil-Resting	0.024207862413365	-0.00888446471737749	-0.03309232713074249	4.1602386218515214e-17	11.037524796691118	4.118744530999215e-5	3.2009455528316736e-4
LV 676	-0.010521883137332308	0.008445009204722385	0.018966892342054693	2.598213063349191e-18	3.021858585131253	0.052592518475234135	0.09612743654640017
LV 677	-0.010843907540580119	-0.005768603923071852	0.005075303617508266	4.8945919861796494e-17	1.0947166568429594	0.33809336035025733	0.4278181367509025
678,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	0.001226224033941412	0.04538754326073584	0.04416131922679443	1.2569000899599812e-17	2.2094112872440936	0.11440065754256036	0.17809692270426986
LV 679	-0.005735380578009552	-0.01413985061476701	-0.008404470036757459	-7.529880891677229e-18	2.2898320284365674	0.10588059077968338	0.167206628959276
LV 680	-0.014205213470428746	-0.022239247196206437	-0.008034033725777691	4.5027787457211604e-17	3.7459714178414343	0.026540520539396477	0.05561675960166523
LV 681	-0.0032372573507698657	-0.0016046964346784405	0.001632560916091425	-3.2709992328826065e-17	0.1806133794761728	0.8349941955161271	0.8629730586119555
LV 682	-0.009216915918120292	-0.026391228313535207	-0.017174312395414917	-7.009947867711189e-17	5.731028988184764	0.0042397076259411744	0.013036110363875199
LV 683	-0.0204325990132011	-0.010331382516635906	0.010101216496565193	4.694595406862234e-17	5.491281098944881	0.005274796914794833	0.01552213331996535
684,KEGG_CELL_CYCLE	-0.008867123436605293	-0.021705077765256164	-0.01283795432865087	1.3660947373317356e-17	2.9271757691757307	0.05754703923868273	0.103270777688327
LV 685	-0.002569588040229055	-0.016005472854444015	-0.01343588481421496	3.6112644682653345e-17	2.4358997464843695	0.09201998756865594	0.1491358419216148
LV 686	-0.012649931466303926	-0.019992174938686665	-0.007342243472382736	7.243728961153376e-17	5.221025194711339	0.006754316673955143	0.018518084881093685
LV 687	0.0018453285481033485	0.024588350226413147	0.0227430216783098	-7.226981909739091e-17	7.094524147139376	0.0012431834639924253	0.005134128203259104
LV 688	-0.004641532429987064	-0.0024704066415256708	0.002171125788461393	-1.2030771963973079e-17	0.2446335163112388	0.7833975769941026	0.8216933140203818
LV 689	-0.012133960390391349	-0.02117111553290446	-0.009037155142513112	-3.06277433350615e-17	4.781154106855227	0.010123711044251518	0.02536066700679251
LV 690	-0.015891643548772875	-0.01678072153859812	-8.890779898252446e-4	-8.265395901190163e-17	3.1873676165302696	0.04494941513964845	0.08482805495761572
LV 691	-1.3333968435973284e-4	0.00665914670700331	0.006792486391363043	5.182873599542313e-17	1.1328207190908754	0.3256885516101948	0.41478012959904803
LV 692	-0.014738298555741472	-0.01689862970219944	-0.0021603311464579666	3.324241303852877e-18	5.368048497699117	0.005903508700781964	0.016791824460149273
LV 693	-0.019913683073791634	-0.014802958315060765	0.00511072475873087	-1.2070945526614284e-17	8.847196611216571	2.6664504271395285e-4	0.001530108471852741
LV 694	0.0018072289712053413	0.008383922262793886	0.006576693291588544	-3.579416029448573e-17	1.3198050814154103	0.27120065373417035	0.3545364837557962
LV 695	-0.006566496112239138	-0.02472265852406818	-0.018156162411829043	1.0956250168027624e-17	9.660391982490326	1.3234031127571166e-4	8.373069694174834e-4
LV 696	-0.015782690914738547	8.844751475808321e-4	0.01666716606231938	2.3597853891677806e-17	6.7358300175054335	0.0017123851893066603	0.006550868921882456
LV 697	0.009107049534022815	1.0132424902149512e-4	-0.00900572528500132	6.053042646727331e-17	0.8106104551370351	0.447108641831795	0.5284984784287206
LV 698	0.004937237948894935	-0.0036974124160689013	-0.008634650364963838	-2.778655282055707e-17	0.9403584780224601	0.39346735253620463	0.47826635092762804
LV 699	-7.349828590664893e-4	0.018506237903388383	0.019241220762454873	-8.611662970027721e-18	2.7531068628467317	0.06793041716859412	0.11824924470088606
LV 700	0.013142136497176835	0.011925654593576009	-0.0012164819036008267	3.6032297557370935e-17	2.993631445321209	0.05402240211075658	0.09783506584094816
LV 701	-0.022263050632772712	-0.040550185825899726	-0.018287135193127014	-5.154316488749168e-17	12.666280344875073	1.0670704618482244e-5	1.144781028091519e-4
LV 702	0.0019634783339894553	0.035775436943675146	0.033811958609685694	2.025812398536085e-17	8.086523790449204	5.175080454050052e-4	0.0025539022040737005
LV 703	3.6210343340567193e-4	-0.010714638891583063	-0.011076742324988736	3.5764151127211576e-18	4.2965402849696375	0.015864187398558147	0.036842242264416215
LV 704	-9.741635777966535e-4	-0.0040365892787157425	-0.003062425700919089	-3.4611218281291717e-17	0.13353209127345686	0.8751347647716274	0.8960145361302865
705,SVM NK cells activated	-0.0011614084383346737	-0.01322039113253251	-0.012058982694197837	-9.217654541434797e-18	1.7567531731036976	0.17720126768852584	0.25310803358693923
LV 706	0.005779254066983992	0.015853987061427256	0.010074732994443263	2.4740138323403604e-17	2.000171371283586	0.13998889853679833	0.20839976298012058
707,REACTOME_PEPTIDE_CHAIN_ELONGATION	0.023483366238113867	0.015629081479888597	-0.007854284758225274	1.1968817554116765e-17	3.2180602867075403	0.043661354685334	0.08287260975850895
LV 708	-0.002215125054987014	5.091673245921434e-4	0.0027242923795791577	-1.1447287268021618e-17	0.22850173905688584	0.796085071288472	0.8326929758509769
LV 709	0.02050288753656985	0.024996333435062405	0.004493445898492554	2.5512632371299526e-17	11.471867710978161	2.8641227201427047e-5	2.4161445510947433e-4
LV 710	-0.005704028375863006	-0.014165847362926667	-0.008461818987063661	2.3658840263880115e-17	2.7087513939383068	0.07086875091941555	0.12185968145899503
LV 711	-0.01516037556134499	-0.01877622643267102	-0.0036158508713260307	-4.7941096776939396e-17	6.316594859726486	0.002495321591676201	0.008733625570866703
LV 712	0.0024576407574372567	0.022820586808053257	0.020362946050616	1.7966778858331218e-18	6.968014882600512	0.001391536998094677	0.005583927853307672
LV 713	-0.01673004087392451	-0.011287750058447038	0.005442290815477472	1.5347268966593916e-17	6.191707921022127	0.002792845890564614	0.0095053065309906
LV 714	0.013769361269150656	0.033932261439606586	0.020162900170455928	-1.732593793137996e-17	11.520607264492654	2.7501044356178832e-5	2.3399595499610783e-4
LV 715	0.00386401506958298	0.015388924419936442	0.011524909350353461	-1.3491540783866496e-17	4.051254782854641	0.019940654579811676	0.043644608906987514
LV 716	0.02629648291327445	0.035879731000674174	0.009583248087399725	-6.970839146489391e-18	12.69841402053846	1.0393409033107437e-5	1.1272851335908836e-4
LV 717	0.0029616192970670003	0.002768114281697381	-1.935050153696195e-4	-1.3000745693286005e-17	0.5042629806573968	0.6052787396222867	0.6781045584644688
LV 718	-0.011550718604929747	-0.025885753795679815	-0.014335035190750068	-7.300939986505066e-18	5.745491162027335	0.0041843175107306755	0.012946462015959802
719,DMAP_CMP	-5.509580953448868e-4	0.017312306345329084	0.01786326444067397	4.583658291713271e-18	1.6686660145107992	0.1930264429877297	0.26947255902247413
720,PID_FANCONI_PATHWAY	0.011942332967928704	-0.060204482842053604	-0.0721468158099823	-8.348743943199987e-17	3.23855098646155	0.04282239633757586	0.08190240061696902
LV 721	-0.002700316295994625	-0.005013968034232754	-0.0023136517382381294	6.261267546103788e-18	0.1858810127713335	0.8306212066559185	0.8593533867603687
LV 722	-0.011889080063660955	-0.011149340846072454	7.397392175885003e-4	-4.7855909463386964e-17	2.749060440719651	0.06819325692879757	0.11849778976887888
LV 723	0.002512540861306799	0.0019219485883776996	-5.905922729290995e-4	2.3467168808387143e-17	0.08599540961634693	0.9176573528320108	0.9337400074692728
LV 724	0.006843517972168092	0.007250463440856702	4.0694546868860954e-4	3.903321428478617e-17	0.9001818976313749	0.4093384119354825	0.49210354760087843
LV 725	-0.00467609709003751	0.002471311814898547	0.007147408904936058	9.427525104823064e-17	0.3182010777105503	0.7280944736501864	0.7853871535439715
LV 726	-0.004128009635405389	-0.010545850779133094	-0.006417841143727705	-3.772152326360951e-17	1.3982873558736433	0.25118446646656906	0.3332245543044404
