LV	Group.3...Group.4	Group.3...SHH	Group.4...SHH	AveExpr	F	P.Value	adj.P.Val
LV 531	3.5418519995678195e-5	-0.032458230128398456	-0.03249364864839414	1.1564823173178713e-18	27.071643882717225	1.671648626093414e-11	4.9398718381862264e-11
LV 532	-0.0050342413164105385	-0.004594562006416094	4.39679309994444e-4	-6.820963141285998e-19	0.5905567557932001	0.5546856146217636	0.5714767240414202
LV 533	0.00880651927540145	-0.08505718755394222	-0.09386370682934367	-7.026390921335883e-18	264.7547630853775	4.539328413927747e-66	2.240158572273343e-63
LV 534	0.008603555015097119	-0.013515341669589516	-0.022118896684686633	7.363825071158564e-18	9.398322220678084	1.1105909795695939e-4	1.6384952120107463e-4
LV 535	-4.4367146818622034e-4	-0.02713852907893554	-0.02669485761074932	-7.27899100643426e-18	22.355834284626006	9.38212700834176e-10	2.3425644990788116e-9
LV 536	-0.0255756346628742	-0.014264180209250618	0.011311454453623583	-3.08217754437809e-18	21.38773010239486	2.1751684864976765e-9	5.287909596485731e-9
LV 537	-0.024634158746311675	-0.0345775857381593	-0.009943426991847621	6.939844958444496e-19	21.344967219731327	2.25773598845611e-9	5.4617289720739714e-9
538,PID_P73PATHWAY	-0.0182752484592043	-0.041289172416270156	-0.023013923957065856	-2.8775106079580194e-18	29.184827280782308	2.8501977495911676e-12	9.01649095784129e-12
LV 539	-0.0038906835494272925	-4.91952586515903e-4	0.0033987309629113895	-5.618069362549449e-18	0.6310121377681549	0.5327841216663765	0.5506365739106949
LV 540	-0.02134052486067049	-0.050869352501516335	-0.029528827640845842	-1.0457795691798778e-18	58.782750578706136	3.792682782805286e-22	3.3127238111759443e-21
541,REACTOME_G1_PHASE	-0.0025449929134418814	-0.03371812531756008	-0.031173132404118196	1.9374883033223417e-18	30.982089234381448	6.438416533503336e-13	2.1762729858108876e-12
LV 542	0.046953058823986434	0.05275429399890211	0.005801235174915674	5.055805920116615e-19	32.83006228678058	1.4168183672011255e-13	5.179258253435225e-13
LV 543	-0.0406416474790145	0.014626503917594538	0.05526815139660904	-5.8828429457248565e-18	52.08195978605872	4.8158044687613533e-20	3.4949992725496e-19
LV 544	-0.028860161896448376	-0.04173934109485859	-0.012879179198410213	5.06398498913712e-18	53.54989755537767	1.643388458550017e-20	1.2873209591975132e-19
LV 545	0.006912359445289593	0.00293746229222792	-0.003974897153061674	-5.281966689078943e-18	1.5616801455036675	0.21154761271987088	0.2281939822453689
LV 546	-0.013851285842148875	-0.03420857695985005	-0.020357291117701175	-1.5318064799053097e-17	8.81091394493789	1.929957654903753e-4	2.788972482269406e-4
LV 547	-0.02675633984431851	0.02024629401554771	0.04700263385986622	2.4301345536271588e-18	86.04655734540039	4.783021055089891e-30	8.907248644101363e-29
LV 548	0.0033236311621488513	-0.043824282808043784	-0.047147913970192634	2.2700150117327204e-17	61.90095570925585	4.2025087143837394e-23	4.066545197153677e-22
LV 549	0.010491369546642489	0.02222324894592819	0.011731879399285702	-5.007111927808495e-18	9.896018787392668	6.965125055617254e-5	1.0479540289472912e-4
LV 550	0.009011272091140632	-0.013800322867637733	-0.022811594958778367	-2.689201809578958e-18	18.25809193943305	3.4104596808908944e-8	7.217478593544836e-8
LV 551	0.001755396992148932	-0.014988701037517335	-0.01674409802966627	-1.7118981670823753e-20	6.427796626220724	0.0018566253842377247	0.0024564199118533975
LV 552	-0.0037436735716486263	0.017493971339002008	0.021237644910650635	1.2960971233888117e-18	13.21676676084876	3.216994184743479e-6	5.5510022033947795e-6
LV 553	-0.02285437434239872	-0.030155893670339478	-0.007301519327940757	-5.842518233344694e-18	12.902573311387409	4.291382030321506e-6	7.315361077594692e-6
LV 554	-0.026895418245768077	0.024243100578895747	0.051138518824663824	-3.95676729684973e-18	45.14765794101771	8.641005555734887e-18	4.6860837821485356e-17
LV 555	0.003944379811055346	-0.03198992325874115	-0.035934303069796496	1.0697841857005217e-17	35.709005077914455	1.3822251848329661e-14	5.637422551364205e-14
LV 556	0.007880869981277332	0.00996661841987069	0.002085748438593358	1.0626132344895211e-17	1.9500090203324845	0.1441394136089267	0.15807289025778962
557,SVM Dendritic cells resting	-2.2170574373088937e-4	-0.010514014528634319	-0.01029230878490343	3.897041071909301e-18	1.3297263641683843	0.26616255680706896	0.284002641695759
LV 558	-0.01166020806805029	0.0011833518085374948	0.012843559876587784	1.5806526409393932e-17	5.478714060363689	0.004619598628441058	0.005860596203433578
LV 559	0.029216312265714764	-0.024359283664876864	-0.05357559593059163	-5.110967083278158e-18	92.96674955336844	6.659013831824542e-32	1.5648682504787673e-30
LV 560	-0.007169191959692659	-0.026652162400172458	-0.019482970440479797	1.1914430821078426e-17	11.702816214389152	1.2965301165630886e-5	2.1047289885654086e-5
LV 561	0.02505345023096132	0.015069295776460944	-0.009984154454500377	1.47261284550575e-18	15.49438423122999	4.051645597226612e-7	7.568497823825125e-7
LV 562	-0.004594258567559109	-0.025963420518693197	-0.02136916195113409	-1.3015751975234753e-17	15.997670604246814	2.5735096447193533e-07	4.884719267957695e-7
LV 563	-0.010082748641567196	-0.015217259942142063	-0.005134511300574868	9.079147034575105e-18	4.8987640183240515	0.008086240709060413	0.01003914412558821
LV 564	0.013959366507902166	0.001905466440984857	-0.01205390006691731	5.952079716037966e-18	4.570068420209395	0.011116564723331737	0.013680859578464368
LV 565	-0.012477523422165033	0.0017023894031587706	0.014179912825323803	-1.0836125186723982e-17	6.299820244818374	0.002098747670831716	0.002767193155353311
LV 566	0.008635737011684998	-0.017601254186974957	-0.026236991198659954	-3.0490808464811642e-18	21.69552455314943	1.6640069505674192e-9	4.0753718615633815e-9
LV 567	-0.01487337957913323	-5.278795900873039e-4	0.014345499989045926	2.5145881965365557e-18	11.435890658094467	1.660034036157315e-5	2.6598272624793344e-5
LV 568	-0.009556941804510236	-0.012110743235608418	-0.002553801431098182	7.538438684200968e-18	2.8182325248363944	0.061352831905731806	0.07000606368896797
LV 569	0.006726516025539541	-2.3611740343458618e-4	-0.006962633428974128	-1.0543771021967804e-17	2.441890304351372	0.08878868653235433	0.09958458364481106
LV 570	-0.02014660169242964	-0.04863390962378593	-0.028487307931356284	1.2068882077930746e-17	24.104201192544906	2.0802278242184884e-10	5.475159633343062e-10
LV 571	0.014476673997734326	0.038946287224478716	0.02446961322674439	-6.225222579141331e-18	29.56123826163001	2.0845285332598045e-12	6.723626347475252e-12
LV 572	0.017183354614993523	-0.033446393825947274	-0.0506297484409408	5.0748270108619755e-19	79.48712519725818	3.1001508402342573e-28	5.275601516053814e-27
LV 573	-0.005821946323120693	0.04787271156162903	0.053694657884749725	1.9819976556664834e-19	97.05413805799168	5.6524566445611833e-33	1.5497151967171911e-31
LV 574	-0.01400470015594802	-0.055659806391248304	-0.041655106235300284	6.28913344404574e-18	68.67062618826782	3.9625128737009517e-25	4.8887502579285495e-24
LV 575	0.009571741516949818	0.02211819173106356	0.012546450214113743	5.599809115433904e-19	6.206716946746089	0.0022946579706270634	0.0030157488908241167
LV 576	0.016006674678032674	0.03556048430857766	0.019553809630544986	1.308270621465842e-18	28.026640663210873	7.495164208302409e-12	2.3336678465597722e-11
LV 577	0.015374336711868365	0.007246394590426396	-0.00812794212144197	-5.947514654259079e-18	6.77844148329558	0.001327678719740499	0.0017708363464646927
LV 578	0.025710616025078847	0.00479567705614934	-0.020914938968929507	1.6997246690053453e-18	16.465229035404693	1.6903061109974884e-7	3.2712394736363157e-7
LV 579	0.03481568224084257	0.03197576996246671	-0.0028399122783758553	1.6332269357595676e-17	24.248837488087617	1.8377907448983424e-10	4.8630012472243e-10
LV 580	-9.558396337068036e-4	-0.014464212929362789	-0.013508373295655985	-3.019407944918403e-18	5.6397053312285	0.003956177316230116	0.005077694422781697
LV 581	-0.008740230158280534	0.008725982644863569	0.0174662128031441	-9.480111627487288e-18	10.40519643703609	4.328166811812068e-5	6.623101772493815e-5
LV 582	0.0044363622767516885	-0.038081398196948606	-0.042517760473700296	-6.623143797534257e-19	49.276999827059385	3.842892781088535e-19	2.580228010159445e-18
583,MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	-0.007534635321817421	-0.02362906434471958	-0.01609442902290216	1.4694173022605295e-17	8.662678006065086	2.2195086098699118e-4	3.1748623158573953e-4
LV 584	-0.02604249025364341	-0.02393652517021824	0.0021059650834251687	1.7879064457008327e-17	17.595372880274155	6.150001709356896e-8	1.2698852901956605e-7
LV 585	-0.010989425879273852	0.01714903913624083	0.02813846501551468	-6.551053863609344e-18	18.569141512855857	2.588143323354651e-8	5.601968114366316e-8
LV 586	0.004501281737743634	-0.0020757193300117416	-0.006577001067755375	4.068230888617539e-18	1.860990484802302	0.15737656294877114	0.17201624322307543
LV 587	0.007577588955166827	-0.10479520716360667	-0.1123727961187735	3.646723517700367e-18	149.49474884036374	2.632073966423961e-45	2.5978570048604495e-43
LV 588	0.015927290796383452	0.04466551968864208	0.02873822889225863	3.7437310805017014e-18	33.76707848127746	6.615433532301632e-14	2.5113203447621964e-13
LV 589	-0.022604251854872602	9.936145687699082e-4	0.02359786642364251	-5.444977436766676e-18	27.664552174030835	1.0153983001720462e-11	3.0836865300609526e-11
LV 590	0.011193168674429266	0.0010413489338694298	-0.010151819740559835	3.7981314000334305e-18	7.608249775631836	6.022727943551287e-4	8.279153872263398e-4
LV 591	0.006017021426674089	-0.02261343456963551	-0.0286304559963096	6.973131867248876e-19	22.353791689609245	9.398739023659671e-10	2.3425644990788116e-9
LV 592	-0.024299421716218163	-0.021255934877109153	0.0030434868391090086	5.929825039865895e-18	11.374635254480303	1.7570111967454476e-5	2.78805474467485e-5
LV 593	0.012018433930676725	-0.011358594124811999	-0.023377028055488726	-5.101456537905479e-19	15.745417889274638	3.230278660133379e-7	6.107825742436101e-7
LV 594	-0.012617910844230926	-0.015576115978154349	-0.0029582051339234225	-3.554471227585372e-18	4.39708059627117	0.013147352338322859	0.01609979746640777
LV 595	-0.005203526448289974	0.043153511875223996	0.04835703832351397	6.364456963397365e-19	39.13223180720519	9.11081874718503e-16	4.241687784656426e-15
LV 596	-0.042749350685832056	-0.02136770121597132	0.021381649469860736	1.1645853019753946e-17	31.521352333265614	4.132469184654309e-13	1.4211662317957501e-12
LV 597	-0.004983163870105663	-0.009006842515210542	-0.004023678645104878	-2.5083112365905873e-17	1.4470460416246387	0.2369628967531712	0.25339369349445284
LV 598	0.007111241615177512	-0.021010517657440365	-0.028121759272617876	4.6765253706541424e-18	8.729790476604808	2.083358891847017e-4	2.997485752555402e-4
599,DMAP_ERY2	-0.005977832250167534	0.01600474436609972	0.021982576616267253	-6.652816699097018e-18	9.152249612529326	1.3995190564396323e-4	2.04944407819869e-4
LV 600	-0.021431971446110813	-0.00844807264257175	0.012983898803539062	3.607540070764926e-17	10.997499886727855	2.493440500026945e-5	3.900199324130895e-5
LV 601	-0.004574235598801509	0.030233382150096126	0.03480761774889764	2.922210171209615e-18	28.330397680080335	5.812735963596687e-12	1.8213239352602952e-11
LV 602	0.00178638021524958	-0.028784409451396584	-0.030570789666646163	-8.026710083634351e-18	29.32446734792027	2.537680851878033e-12	8.132113638972788e-12
603,SVM Neutrophils	-0.004012733309667979	0.0014652559077264374	0.005477989217394416	4.936163259328302e-18	0.3507015466710104	0.7044930286941454	0.7161015646973445
LV 604	-0.004678255869518226	-0.007657314249317956	-0.0029790583797997304	-5.179062588146547e-18	0.9252979713950141	0.39758390142374794	0.4165767629567296
605,ST_B_CELL_ANTIGEN_RECEPTOR	-0.013416143315591668	-0.02696088200376505	-0.013544738688173383	-4.509139772094977e-18	8.696002954245627	2.150818209353613e-4	3.09004013483554e-4
LV 606	0.028243649898666175	0.03628532568269029	0.008041675784024118	-1.3893004680410745e-18	11.557036583333602	1.4838152528126623e-5	2.3930157753694408e-5
LV 607	-0.01124379295830772	0.0679627414583449	0.07920653441665262	7.475288662926372e-19	79.98180610598936	2.2538083630794003e-28	4.044561553380669e-27
LV 608	0.007086654438572166	0.0327039437783263	0.025617289339754132	-7.338336809559783e-19	21.838408857260326	1.4696773796607597e-9	3.608386999316343e-9
LV 609	-0.0021348728106700627	-0.007740538941784177	-0.005605666131114114	1.6445254636623114e-17	0.9098121776805929	0.4037492869918563	0.4221404091747481
LV 610	-0.02772088459029926	-0.01286466299025655	0.01485622160004271	1.5350781075135114e-17	20.672471209803312	4.061405869816538e-9	9.63607594593491e-9
LV 611	0.03553256958786677	0.029400770434926025	-0.006131799152940743	-1.4760366418399148e-18	28.014057856294286	7.574580163037872e-12	2.3509781826787357e-11
612,REACTOME_GAB1_SIGNALOSOME	-0.006364276382093939	0.053091363498376974	0.05945563988047091	-1.7599644633958995e-17	92.50485456462027	8.822975589080989e-32	1.979153842368849e-30
613,KEGG_LYSOSOME	0.03996787031096401	-0.019805992794538388	-0.059773863105502395	1.900587387276344e-18	24.488040471994427	1.4976036294144977e-10	4.0386196235849984e-10
LV 614	2.0782421083535884e-4	0.01222153002253469	0.012013705811699332	1.8697351780873705e-17	2.9644055745434423	0.05316150052940835	0.06101209421223959
LV 615	-0.01679635419319086	-0.0315110703075765	-0.01471471611438564	-1.4098052038645722e-17	12.805616219931327	4.6910140835567344e-6	7.914582735847003e-6
LV 616	-0.028006636753482448	-0.007597958331709488	0.02040867842177296	-1.096870218921914e-17	14.771385275067185	7.796005093025923e-7	1.411863674645245e-6
LV 617	0.015392489234306934	0.0036250146088583146	-0.01176747462544862	1.6873229178393708e-17	6.915291537362795	0.0011650575483400172	0.001564505850628023
LV 618	0.04157492105149131	0.02372952418453856	-0.01784539686695275	8.403517891299927e-19	12.61935347955547	5.566998579190792e-6	9.328739554603244e-6
LV 619	0.03005000462455569	-0.026476866319945544	-0.056526870944501234	-8.171460584206538e-18	76.33930536908034	2.397257105809635e-27	3.697019942865796e-26
LV 620	-0.007846496168739522	0.020608859747572126	0.02845535591631165	-1.0819196415960614e-18	39.03782910100615	9.813647156133839e-16	4.547450583616948e-15
LV 621	-0.003452417902991411	-0.009297331955182522	-0.005844914052191112	9.682876454832822e-18	2.070513520819386	0.12798706426768564	0.1413011548458677
LV 622	-0.020392791866397374	-0.024957678781881446	-0.004564886915484071	8.192383784026435e-18	11.676534094495425	1.3284428177987702e-5	2.1529935322945583e-5
LV 623	-0.02019717756240188	-0.008768007057799402	0.011429170504602477	8.42634320019436e-18	11.263902178238176	1.9470326146405972e-5	3.074753905040431e-5
LV 624	-0.024541963744144715	-0.03366365382502627	-0.009121690080881557	5.1720247845707635e-18	11.238022099149127	1.9943492747080645e-5	3.1444452621994564e-5
LV 625	0.051797452046262515	0.002763114701141711	-0.049034337345120804	-1.9416729432863208e-18	74.08502266787325	1.0560849836617254e-26	1.5106606940204682e-25
LV 626	-0.02948479761729482	-0.008404706275194731	0.02108009134210009	1.4594882928914517e-17	22.516566698809573	8.163461715671294e-10	2.0502129041647756e-9
LV 627	-4.2515463481417287e-4	-0.010174201035728019	-0.009749046400913845	1.5658161901580128e-18	3.1823656136854046	0.04294463412400866	0.049866298682819464
LV 628	0.007165870451354037	0.002077525843180681	-0.005088344608173357	9.601466186442683e-18	1.9665968322903657	0.14179961092699722	0.15567988429916158
LV 629	-0.026241427726832335	0.02450002847222202	0.050741456199054354	6.379293414178745e-18	73.07597545889716	2.061146813967892e-26	2.78678343203604e-25
LV 630	0.04619148949606234	-0.01731478333678453	-0.06350627283284688	7.097910222538436e-18	108.70216802967111	6.255333526156817e-36	2.6843539957899035e-34
LV 631	0.001724180674782404	0.044490946435897814	0.04276676576111541	7.690987831978751e-18	60.76655086797017	9.320027419731368e-23	8.51746950303228e-22
LV 632	0.01699241823648417	-0.047727038465496884	-0.06471945670198105	9.232076604167796e-18	86.24069023746695	4.2351838907429945e-30	8.038704808006414e-29
LV 633	-0.016799892723153576	-0.022616245419807553	-0.005816352696653977	1.0107807622084158e-18	8.835563395652983	1.885638556377954e-4	2.732929890080823e-4
LV 634	-0.010266108603924302	0.019596448459066797	0.0298625570629911	4.243605345289755e-18	14.276659554071976	1.2221186631769322e-6	2.173389406406544e-6
LV 635	0.0033317313534721046	-0.02930554437700095	-0.03263727573047306	-6.8114525959133184e-18	28.641179053436066	4.4836076090965225e-12	1.4093378057892573e-11
LV 636	-0.03190388188245233	0.012729796560270287	0.04463367844272262	8.418734763896216e-18	38.67480546286207	1.3064431068523598e-15	5.9697191965892554e-15
637,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.006552518006923583	0.007999767254415473	0.0014472492474918899	2.8322404119840633e-18	0.7603313377964072	0.46844394290740005	0.4851565284885665
LV 638	0.015475060792903674	0.049122348224143575	0.0336472874312399	-1.0715721682305856e-17	64.05202938492987	9.39246866170957e-24	9.557078937224066e-23
LV 639	0.018503535248126042	0.018113760421239015	-3.897748268870266e-4	-6.560183987167116e-18	8.174433307368435	3.5207108204228873e-4	4.978426332030644e-4
LV 640	-0.01369460943226802	0.06445254740156754	0.07814715683383555	-2.757297314447346e-18	78.36978154805506	6.386549536859407e-28	1.043115991571079e-26
LV 641	0.005520433876253469	0.00417897988137622	-0.0013414539948772494	-4.218117083690973e-18	0.7750617666026104	0.4616300558955948	0.4791050106929044
LV 642	0.004176116780767896	-0.008583436181081863	-0.01275955296184976	-6.794904246964855e-18	4.2624322598479685	0.01498355420049109	0.018219649757153802
LV 643	-0.03134603739533404	-0.041846490248482804	-0.010500452853148767	2.655344268052218e-19	38.91863852350752	1.0779566610082972e-15	4.9485731368148346e-15
LV 644	0.007923964781148079	-0.02602931794222625	-0.033953282723374334	-5.33579637588831e-18	31.743418045881768	3.4441488404583516e-13	1.2011925461245204e-12
LV 645	0.019037451150097667	-0.0021362959448392727	-0.02117374709493694	-4.1055122264784435e-18	12.84826575223745	4.510802562596504e-6	7.649763108733246e-6
LV 646	-0.024146252179825793	0.03256814271855348	0.056714394898379275	5.732576328836514e-18	104.29078270646329	7.933099631765731e-35	3.011526667904914e-33
LV 647	-0.009683451046594533	-0.019799312096682866	-0.010115861050088333	-4.6342985491994435e-18	2.656803696164068	0.07188517769602969	0.08155249469653023
LV 648	-0.012502662834672813	0.01548889419061385	0.027991557025286662	4.315219751946034e-18	25.706821450706734	5.301325132367939e-11	1.5122566201292358e-10
649,IRIS_Monocyte-Day1	-0.0037090438415146748	0.01177901392716553	0.015488057768680204	1.959172346772052e-19	5.282295845283626	0.005582729942284794	0.007037234295063974
LV 650	-0.046321559793298495	-0.020391833939510065	0.02592972585378843	-1.2207355618556965e-17	50.754665745982834	1.2819506418526249e-19	8.973654492968374e-19
LV 651	-0.0015748726710671712	0.036202258895732864	0.037777131566800036	-3.623137365176121e-18	39.45066941909091	7.092784408041952e-16	3.3336086717797175e-15
LV 652	-0.01415794104458394	-0.004019875053629364	0.010138065990954575	-3.781963472899874e-18	6.869132059085168	0.0012175363162216725	0.0016305404940444921
LV 653	0.015293291545260082	0.04934043194123765	0.03404714039597757	7.752425955086265e-18	25.689484105278638	5.379940811155373e-11	1.5258625231638947e-10
LV 654	-0.009392998614981779	0.0023541399466616994	0.011747138561643477	1.7993951845110302e-19	3.2335488967822563	0.04084725244525072	0.04754273368332837
LV 655	-0.0024438814851377635	0.018892185347162267	0.021336066832300032	-2.940089996510253e-18	12.716772119920854	5.090043583699595e-6	8.558557098997445e-6
LV 656	-0.009182463374401118	-0.031664902869202635	-0.022482439494801512	-1.3927242643752392e-18	10.970071358882388	2.5578195959168964e-5	3.994569527167685e-5
LV 657	-0.00421713687431471	-0.0449948837153137	-0.04077774684099898	9.785209923042858e-18	66.30253642615767	1.9911968185454338e-24	2.2589784596601645e-23
LV 658	-0.007230518643481308	0.002258016485315817	0.009488535128797125	3.980163238466523e-18	3.6669664018699426	0.026749743936387675	0.03161391852769161
LV 659	-0.020126577413223348	0.00397264597274481	0.024099223385968156	-1.1602865354669433e-17	18.851861067023094	2.015000909851537e-8	4.429411799606831e-8
LV 660	-6.282797244870973e-4	0.023536407358948207	0.024164687083435304	9.235119978687054e-18	15.125479284649296	5.655908595579189e-7	1.0299597387152509e-6
LV 661	-0.002875948235403326	0.0025033876042467066	0.0053793358396500325	3.4743924355474074e-18	0.5467845631832595	0.579405265610848	0.5944625750082193
662,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	-2.4310856498377907e-4	0.048294462494980386	0.04853757105996417	8.064942476032524e-19	47.09084887879723	1.980409266386814e-18	1.1918682597096252e-17
LV 663	-0.004817423539248339	-0.01920309568310846	-0.01438567214386012	8.420256451155844e-18	6.893811651600884	0.0011891885975567236	0.001594740687212617
LV 664	-0.03169488371417264	-0.01750762234037192	0.014187261373800721	9.090559689022321e-18	22.021487166588226	1.2536747940568344e-9	3.1011955431932224e-9
LV 665	0.006899395778511211	0.012079428338835834	0.005180032560324622	-1.9130842438960453e-17	1.7915888381637435	0.16854069732777174	0.18340646996969207
LV 666	0.003734754448072549	-0.0034560796070619232	-0.007190834055134472	2.274922453145023e-19	1.5572312742538423	0.2124807687425955	0.22895034797919406
LV 667	-0.01689818484846196	-0.017981015693888876	-0.0010828308454269159	-4.9915146333972995e-18	8.068086138659933	3.893675197696057e-4	5.482250242690454e-4
LV 668	-0.009077056755981465	0.008694746619837414	0.01777180337581888	-6.704934487739304e-18	7.3715109998601	7.542983315967997e-4	0.0010268861424635053
LV 669	-0.019832964647760444	-0.027504184083222673	-0.007671219435462225	-4.853421514585988e-18	14.420668298955096	1.0720580590892964e-6	1.917744458531825e-6
670,REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	-0.009137467074595887	0.06813263599814692	0.0772701030727428	-2.099928418287714e-18	50.520330095949845	1.5249001558220145e-19	1.0451919818030059e-18
671,REACTOME_COLLAGEN_FORMATION	0.00864004789511873	-0.05436675967164636	-0.06300680756676509	-2.0785296911991843e-18	37.536560045049114	3.2159173798228314e-15	1.4170135954844351e-14
LV 672	0.014286164305721157	-0.027613077794267197	-0.041899242099988354	1.4945631842258953e-17	43.858491009162556	2.315570397311881e-17	1.2156744585887375e-16
LV 673	0.008492570238930082	0.004138004947823428	-0.004354565291106654	2.312964634635743e-19	2.4179330575671942	0.0909054952085966	0.10172757797152476
LV 674	-0.0021067141668706857	-0.02497909548071019	-0.022872381313839504	-8.97947651906942e-18	5.648050310454929	0.0039245308275376875	0.005043635321327731
675,IRIS_Neutrophil-Resting	-0.005015040073281988	-0.00624506617985415	-0.0012300261065721625	-4.705057006772182e-18	0.33489863948274917	0.7156877429247505	0.7267323068587744
LV 676	-0.011343990555937851	0.05472669599961249	0.06607068655555035	-5.366230121080886e-18	77.58650926130716	1.0622873536488718e-27	1.6642501873832326e-26
LV 677	-0.03127765143073685	-0.00434023894122839	0.026937412489508462	5.413592637036832e-18	34.33687959950108	4.171322777236273e-14	1.620903772099292e-13
678,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	0.03513466418000406	0.010124994976919434	-0.02500966920308463	-1.7701027047631763e-18	9.753278587911142	7.961141022670327e-5	1.1869556177304551e-4
LV 679	0.009634767865434282	-0.04418633226616543	-0.053821100131599714	-1.1231573663320011e-17	91.5693474853408	1.5626315825124144e-31	3.4273719376438956e-30
LV 680	-0.0011308026003612071	0.012733363479057801	0.013864166079419009	-4.0591007650597655e-18	3.6177488713108534	0.02806526926338022	0.032937480098640046
LV 681	-0.008650256377058073	-0.010421494813031769	-0.0017712384359736958	-4.4106105220340134e-18	2.6124262104628118	0.07508743909090905	0.0850876031948648
LV 682	-0.017433382203927136	-0.007631969880944426	0.009801412322982709	-1.0171718486988567e-17	9.054535666959858	1.534268782592472e-4	2.2401232077200737e-4
LV 683	0.0027285767648711975	0.02177422917937091	0.019045652414499712	-9.639508367933403e-18	7.036133650522469	0.001038202680948532	0.001401786656766349
684,KEGG_CELL_CYCLE	-0.0013513557488287254	-0.0020754755911623997	-7.241198423336742e-4	-3.4329264577225234e-18	0.027602614089193383	0.9727774201538393	0.973662219434966
LV 685	-0.002033198913606803	-0.002167561431123263	-1.3436251751646014e-4	1.8361629529218104e-17	0.14389211927758228	0.8660431414985424	0.8704527297953782
LV 686	0.026411972676154458	-0.002585963450888927	-0.028997936127043385	5.863821854979496e-18	39.0155878895327	9.987030086963457e-16	4.6061676148752015e-15
LV 687	-0.018605918104628562	-0.004460327425235054	0.01414559067939351	-2.260846845993457e-18	9.916971952237386	6.829873631712659e-5	1.0307469838685618e-4
LV 688	0.010940838971768004	-0.0027341250498970843	-0.013674964021665088	8.653835445508861e-18	4.706333990417838	0.0097416138875375	0.01206395596863176
LV 689	0.031478075142771074	0.023630086144091844	-0.00784798899867923	1.6488622723522532e-17	17.281716485792387	8.136381580781129e-8	1.6523886049857972e-7
LV 690	0.011448283763428387	-0.013396006359971974	-0.02484429012340036	1.9500422232142794e-18	19.798307432710704	8.74390960227666e-9	2.0117106707335815e-8
LV 691	-0.027175270783335287	-0.013553691379557094	0.013621579403778193	2.2228046645027376e-18	20.719507758655013	3.897686570745488e-9	9.269919627291074e-9
LV 692	-0.029140543739245284	0.028617006636721412	0.05775755037596669	-3.743350658686794e-18	109.08535614042884	5.02726953047315e-36	2.3628166793223806e-34
LV 693	-0.03839590701282156	-0.04963621818992666	-0.011240311177105099	-7.874731568578927e-19	48.68377018522474	5.985415910560512e-19	3.91232152564452e-18
LV 694	-0.027478712091642474	-0.025974759763501994	0.0015039523281404786	1.2525768677634288e-17	27.285301291417618	1.3964937511478569e-11	4.1767858557058624e-11
LV 695	0.012488854904254137	-0.013327440244939657	-0.025816295149193792	-3.872884286662694e-18	26.21451902273	3.4471615261241965e-11	9.977561367403466e-11
LV 696	-0.01806025630589964	-0.006197787179389556	0.011862469126510084	1.7701027047631763e-18	14.721918127428282	8.153926697174643e-7	1.471284396729684e-6
LV 697	-0.014178131884458552	-0.004379610464544996	0.009798521419913556	7.560503149465584e-18	2.69881892932764	0.06898016310279514	0.07834685958856019
LV 698	-0.002767664881598233	-0.05069353024701984	-0.04792586536542161	3.63683255051278e-18	67.61773698092347	8.104823000532966e-25	9.637903977742214e-24
LV 699	-0.020786685231962605	0.019784600068289547	0.040571285300252155	-1.7381853144924624e-17	36.853085307547076	5.538492188029458e-15	2.366446662158041e-14
LV 700	-0.018001514985397992	-0.035101416085873444	-0.017099901100475455	-4.291538493968062e-18	21.281714564719312	2.3856888538572684e-9	5.75715134170446e-9
LV 701	0.005533137912855645	0.011357651030368798	0.005824513117513153	-4.972113120837033e-18	2.1891694811967173	0.1138630034599202	0.12655718965646534
LV 702	-0.020515282407239627	0.011954438582706145	0.03246972098994577	-8.603619765941112e-18	11.549629402372759	1.4940277490588005e-5	2.40555528274231e-5
LV 703	3.299810284689269e-5	0.011720552653725395	0.011687554550878504	-5.7481736232477095e-18	4.24994304117187	0.015166442302978114	0.018367212948514598
LV 704	0.0020393222860109316	-0.010610859434358607	-0.012650181720369538	-1.4067998715268054e-18	3.6676779987648476	0.0267311862813012	0.03161391852769161
705,SVM NK cells activated	-0.02912333016658083	-0.014223366119576442	0.014899964047004388	1.0674636126295879e-17	26.184575447289454	3.535662103028547e-11	1.0203796771020982e-10
LV 706	-0.002195055982232177	0.020444187625742717	0.022639243607974893	6.999951605199834e-18	10.293736684926355	4.802599784296527e-5	7.33771824628587e-5
707,REACTOME_PEPTIDE_CHAIN_ELONGATION	0.08342146326351696	-0.04318234016451066	-0.12660380342802763	3.329832145882674e-18	88.84685053768551	8.35449544165857e-31	1.7178931251910433e-29
LV 708	-0.026720405701821937	0.022278881705554105	0.04899928740737604	2.6602897516460114e-18	75.56204406025687	3.9903469467728515e-27	5.878317069350454e-26
